collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-09-24 10:30:38,119,"Aadarsh Nagar, Worli",,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.6,78,1004.1,6.4,S,38.5
2026-09-24 10:30:39,152,Aarey Colony,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.0,84,996.4,6.4,NNW,38.2
2026-09-24 10:30:40,65,Abhyudaya Nagar,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.4,82,1004.6,4.8,N,39.3
2026-09-24 10:30:41,59,Afghan Church,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.2,83,1004.3,8.0,W,38.8
2026-09-24 10:30:42,122,Agarwadi,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.9,79,1005.8,6.4,NW,43.4
2026-09-24 10:30:43,109,"Anand Nagar, Dahisar",,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.6,78,591.8,6.4,WNW,41.6
2026-09-24 10:30:44,9,Andheri East,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0.2,30.3,79,1005.4,6.4,W,37.8
2026-09-24 10:30:45,9,Andheri Mono Rly. Stn.,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0.2,30.3,79,1005.4,6.4,W,37.8
2026-09-24 10:30:46,12,Andheri Rly. Stn. West,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.4,83,1005.2,8.0,NW,39.4
2026-09-24 10:30:47,12,Andheri West,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.4,83,1005.2,8.0,NW,39.4
2026-09-24 10:30:49,126,Anik Bus Depot,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.3,78,1004.4,6.4,NW,40.6
2026-09-24 10:30:49,53,Antop Hill ,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.6,78,1005.6,4.8,E,41.6
2026-09-24 10:30:51,122,Anushakti Nagar,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.9,79,1005.8,6.4,NW,43.4
2026-09-24 10:30:52,112,"BPCL Terminal, Sewri",,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.7,78,1003.7,1.6,ENE,42.3
2026-09-24 10:30:53,117,BPT Colony,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.7,81,1004.7,6.4,W,39.6
2026-09-24 10:30:54,138,"BSNL Colony, Khar Danda",,,2026-09-24 11:30:00.0,0.00,0,0,0,0,0,29.9,87,1007.5,1.6,NW,39.0
2026-09-24 10:30:55,27,Bandra,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.9,80,1004.5,4.8,SSW,39.7
2026-09-24 10:30:56,124,Bandra Bandstand,,,2026-09-24 09:30:00.0,0.00,0,0,0,0,0,30.4,85,1008.1,3.2,NNE,40.3
2026-09-24 10:30:57,124,Bandra Fort,,,2026-09-24 09:30:00.0,0.00,0,0,0,0,0,30.4,85,1008.1,3.2,NNE,40.3
2026-09-24 10:30:58,8,Bandra West,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,31.0,79,1005.5,8.0,N,39.7
2026-09-24 10:30:59,111,Banganga Lake,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.1,78,1005.4,12.9,N,36.9
2026-09-24 10:31:00,30,"Bhagwati Hospital, Borivali",,,2026-09-24 15:45:00.0,0.00,0,0,1.6,1.6,1.6,31.3,84,1005.0,8.0,W,43.2
2026-09-24 10:31:01,56,Bhaidas Auditarium,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,0.0,0.0,1004.8,0.0,---,---
2026-09-24 10:31:02,22,Bhandup ,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,32.1,75,1003.7,1.6,N,42.3
2026-09-24 10:31:03,28,Bhandup Complex,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.6,77,1005.1,0.0,---,41.4
2026-09-24 10:31:04,149,Bhandup East,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,32.1,75,1004.0,8.0,W,42.3
2026-09-24 10:31:05,22,Bhandup Rly. Stn.,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,32.1,75,1003.7,1.6,N,42.3
2026-09-24 10:31:06,153,Bhandup West,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.5,80,998.6,12.9,W,38.8
2026-09-24 10:31:07,141,"Bharat Nagar,Juhu",,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,31.7,80,1004.5,3.2,SW,42.9
2026-09-24 10:31:08,10,Bharatmata Cinema,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.2,76,1005.3,0.0,---,36.9
2026-09-24 10:31:09,2,Bhendi bazaar,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.8,77,1005.2,0.0,---,38.6
2026-09-24 10:31:10,152,Bollywood Filmcity,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.0,84,996.4,6.4,NNW,38.2
2026-09-24 10:31:11,30,Borivali Rly. Stn.,,,2026-09-24 15:45:00.0,0.00,0,0,0,1.6,1.6,31.3,84,1005.0,8.0,W,43.2
2026-09-24 10:31:12,1,Borivli West,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,31.1,73,1005.2,3.2,NNW,38.0
2026-09-24 10:31:13,63,Breach Candy Hospital,,,2025-12-17 09:45:00.0,0.00,0,0,0,0,0,27.7,53,1016.7,4.8,ENE,28.2
2026-09-24 10:31:14,31,Byculla Bridge,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.1,76,1005.2,3.2,NNE,38.9
2026-09-24 10:31:15,31,Byculla Rly. Stn.,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.1,76,1005.2,3.2,NNE,38.9
2026-09-24 10:31:16,47,CSMT Rly. Stn.,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,32.1,78,1004.8,6.4,NNW,43.6
2026-09-24 10:31:17,54,Century Bazar,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.4,76,1016.1,4.8,N,37.6
2026-09-24 10:31:18,139,Chakala Fish Market,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.5,79,1002.5,6.4,W,38.5
2026-09-24 10:31:19,139,Chakala Metro Stn.,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.5,79,1002.5,6.4,W,38.5
2026-09-24 10:31:20,67,Chandivali,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,31.1,75,1003.3,4.8,S,38.4
2026-09-24 10:31:21,164,Charkop,,,2025-12-17 13:45:00.0,0.00,0,0,0,0,0,32.7,52,1014.5,1.6,NNE,36.6
2026-09-24 10:31:22,164,Charkop Bus Depot,,,2025-12-17 13:45:00.0,0.00,0,0,0,0,0,32.7,52,1014.5,1.6,NNE,36.6
2026-09-24 10:31:23,163,Charkop Market,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,32.3,76,1004.1,3.2,NW,43.9
2026-09-24 10:31:24,163,Charkop Police Stn.,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,32.3,76,1004.1,3.2,NW,43.9
2026-09-24 10:31:26,123,"Cheeta Camp, Trombay",,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.4,81,1002.8,4.8,NW,42.3
2026-09-24 10:31:27,32,Chembur Naka,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.7,73,992.3,6.4,W,37.4
2026-09-24 10:31:28,16,Chembur Rly. Stn.,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.6,91,1005.4,9.7,N,44.1
2026-09-24 10:31:29,130,"Chimbai Jetty,Bandra",,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,30.8,81,1003.4,4.8,SW,40.0
2026-09-24 10:31:30,33,Chincholi Bunder,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,32.1,75,1004.4,3.2,NNE,42.3
2026-09-24 10:31:31,115,Chinchpokli Rly. Stn.,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.1,80,1004.0,4.8,NNE,40.1
2026-09-24 10:31:32,18,Churchgate Rly. Stn.,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,29.3,83,1004.2,0.0,NW,36.2
2026-09-24 10:31:33,56,Cooper Hospital,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,0.0,0.0,1004.8,0.0,---,---
2026-09-24 10:31:34,62,DN Nagar Metro Stn.,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.7,69,1004.1,0.0,---,36.3
2026-09-24 10:31:35,35,Dadar East,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.6,84,1004.8,1.6,N,40.4
2026-09-24 10:31:36,120,Dadar West,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,30.9,80,1003.6,1.6,WNW,39.7
2026-09-24 10:31:37,43,Dahanukar Wadi,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,29.5,78,1003.5,9.7,NW,35.5
2026-09-24 10:31:38,168,Dahisar ,,,2026-09-24 15:45:00.0,0.00,0,0,0,0.2,0.2,30.6,78,1002.7,6.4,WNW,38.4
2026-09-24 10:31:39,36,Dahisar Check Naka,,,2026-09-24 16:00:00.0,0.00,0,0,0,0,0,-67.8,0.0,1004.9,1.6,ENE,---
2026-09-24 10:31:40,168,Dahisar Fish Market,,,2026-09-24 15:45:00.0,0.00,0,0,0,0.2,0.2,30.6,78,1002.7,6.4,WNW,38.4
2026-09-24 10:31:41,109,Dahisar Police Stn.,,,2026-09-24 15:45:00.0,0.00,0,0,0,0,0,31.6,78,591.8,6.4,WNW,41.6
2026-09-24 10:31:42,138,Danda Village,,,2026-09-24 11:30:00.0,0.00,0,0,0,0,0,29.9,87,1007.5,1.6,NW,39.0
