collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-08-08 06:24:03,119,"Aadarsh Nagar, Worli",,,2026-08-08 11:45:00.0,0.00,0,0.4,0.4,0.4,0.4,29.1,79,1005.7,8.0,S,34.8
2026-08-08 06:24:04,152,Aarey Colony,,,2026-08-08 11:45:00.0,0.00,0,0,1.2,1.8,1.8,30.2,80,998.0,3.2,NNW,37.8
2026-08-08 06:24:05,65,Abhyudaya Nagar,,,2026-08-08 11:45:00.0,0.00,0.2,1.6,1.6,1.6,3.2,28.4,86,1006.3,1.6,N,34.3
2026-08-08 06:24:06,59,Afghan Church,,,2026-08-08 11:45:00.0,0.00,0.2,0.4,0.4,0.4,0.8,28.8,85,1006.0,3.2,WSW,35.3
2026-08-08 06:24:07,122,Agarwadi,,,2026-08-08 11:45:00.0,0.00,0,0,1,1.2,4.4,29.4,83,1007.5,3.2,SSW,36.4
2026-08-08 06:24:08,109,"Anand Nagar, Dahisar",,,2026-08-08 11:45:00.0,0.00,0,0,0,0.2,1.6,30.1,77,672.1,4.8,WSW,36.7
2026-08-08 06:24:09,9,Andheri East,,,2026-08-08 11:45:00.0,0.00,0,0,0,0.6,3,29.6,80,1007.1,3.2,W,36.1
2026-08-08 06:24:10,9,Andheri Mono Rly. Stn.,,,2026-08-08 11:45:00.0,0.00,0,0,0,0.6,3,29.6,80,1007.1,3.2,W,36.1
2026-08-08 06:24:11,12,Andheri Rly. Stn. West,,,2026-08-08 11:45:00.0,0.00,0,0,0,0.6,2.8,29.5,84,1007.0,4.8,SSW,36.8
2026-08-08 06:24:12,12,Andheri West,,,2026-08-08 11:45:00.0,0.00,0,0,0,0.6,2.8,29.5,84,1007.0,4.8,SSW,36.8
2026-08-08 06:24:13,126,Anik Bus Depot,,,2026-08-08 11:45:00.0,0.00,0,0,0,0,0,29.6,78,1006.0,3.2,N,35.7
