collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-07-30 07:56:46,119,"Aadarsh Nagar, Worli",,,2026-07-30 13:15:00.0,0.00,1.2,2.4,2.4,2.4,2.4,27.9,87,999.8,8.0,SE,33.3
2026-07-30 07:56:47,152,Aarey Colony,,,2026-07-30 13:15:00.0,0.20,0.2,0.2,0.4,1.2,1.8,28.2,93,992.4,1.6,NW,35.4
2026-07-30 07:56:48,65,Abhyudaya Nagar,,,2026-07-30 13:15:00.0,0.20,0.6,0.8,0.8,1.6,1.6,28.0,91,1000.6,1.6,N,34.2
2026-07-30 07:56:49,59,Afghan Church,,,2026-07-30 13:15:00.0,0.00,0,0,0,0.2,0.8,28.9,88,1000.3,4.8,W,36.4
2026-07-30 07:56:50,122,Agarwadi,,,2026-07-30 13:15:00.0,0.40,0.4,0.4,0.4,0.8,1.4,28.6,90,1001.8,4.8,SSW,35.6
2026-07-30 07:56:51,109,"Anand Nagar, Dahisar",,,2026-07-30 13:15:00.0,2.00,2,2,2,2,3,28.9,88,672.1,4.8,WSW,36.4
2026-07-30 07:56:52,9,Andheri East,,,2026-07-30 13:15:00.0,0.00,0,0.2,0.4,0.8,0.8,28.6,90,1001.4,3.2,SSW,35.8
2026-07-30 07:56:53,9,Andheri Mono Rly. Stn.,,,2026-07-30 13:15:00.0,0.00,0,0.2,0.4,0.8,0.8,28.6,90,1001.4,3.2,SSW,35.8
2026-07-30 07:56:54,12,Andheri Rly. Stn. West,,,2026-07-30 13:15:00.0,0.20,0.2,0.2,0.2,1,1,28.7,89,1001.2,4.8,SW,35.9
2026-07-30 07:56:55,12,Andheri West,,,2026-07-30 13:15:00.0,0.20,0.2,0.2,0.2,1,1,28.7,89,1001.2,4.8,SW,35.9
2026-07-30 07:56:56,126,Anik Bus Depot,,,2026-07-30 13:15:00.0,0.20,0.2,0.4,0.4,0.4,0.4,28.4,89,1000.1,3.2,SW,34.9
2026-07-30 07:56:57,53,Antop Hill ,,,2026-07-30 13:15:00.0,0.25,1.01,2.79,2.79,2.79,2.79,28.0,88,1001.3,1.6,ENE,33.6
2026-07-30 07:56:58,122,Anushakti Nagar,,,2026-07-30 13:15:00.0,0.40,0.4,0.4,0.4,0.8,1.4,28.6,90,1001.8,4.8,SSW,35.6
2026-07-30 07:56:59,112,"BPCL Terminal, Sewri",,,2026-07-30 13:15:00.0,0.20,1.8,4.4,4.4,6.4,6.4,27.9,92,999.5,1.6,NW,34.1
2026-07-30 07:57:00,117,BPT Colony,,,2026-07-30 13:15:00.0,0.00,3.4,6.4,6.4,6.4,6.4,27.8,92,1000.2,1.6,SW,33.8
2026-07-30 07:57:01,138,"BSNL Colony, Khar Danda",,,2026-07-30 13:15:00.0,0.00,0,1.2,1.2,1.2,1.2,28.4,90,1000.7,14.5,WSW,35.2
2026-07-30 07:57:02,27,Bandra,,,2026-07-30 13:15:00.0,0.00,1,1,1,1,1,28.6,90,999.3,0.0,---,35.8
2026-07-30 07:57:03,124,Bandra Bandstand,,,2026-07-30 13:15:00.0,0.00,1,1.2,1.2,1.2,1.2,28.4,90,1000.0,1.6,W,35.2
2026-07-30 07:57:04,124,Bandra Fort,,,2026-07-30 13:15:00.0,0.00,1,1.2,1.2,1.2,1.2,28.4,90,1000.0,1.6,W,35.2
2026-07-30 07:57:05,8,Bandra West,,,2026-07-30 13:15:00.0,0.00,0.8,1,1,1,1,28.2,90,1001.3,4.8,W,34.4
2026-07-30 07:57:06,111,Banganga Lake,,,2026-07-30 13:15:00.0,0.00,0.8,0.8,0.8,0.8,1,28.3,90,1001.3,22.5,N,34.7
2026-07-30 07:57:07,30,"Bhagwati Hospital, Borivali",,,2026-07-30 13:15:00.0,0.60,0.6,1.8,1.8,1.8,1.8,28.2,95,1001.0,4.8,W,35.9
2026-07-30 07:57:08,56,Bhaidas Auditarium,,,2026-07-30 13:15:00.0,0.00,0.6,1,1,1.4,1.4,28.4,90,1000.8,8.0,W,35.1
2026-07-30 07:57:09,22,Bhandup ,,,2026-07-30 13:15:00.0,0.00,0,0.2,0.2,0.8,3.8,28.9,87,999.8,6.4,S,36.1
2026-07-30 07:57:10,28,Bhandup Complex,,,2026-07-30 13:15:00.0,0.40,0.4,0.6,0.8,1.2,3.4,27.6,90,1000.9,0.0,---,32.7
2026-07-30 07:57:11,149,Bhandup East,,,2026-07-30 13:15:00.0,0.00,0,0,0,0,0,28.8,85,1000.2,9.7,WNW,35.4
2026-07-30 07:57:12,22,Bhandup Rly. Stn.,,,2026-07-30 13:15:00.0,0.00,0,0.2,0.2,0.8,3.8,28.9,87,999.8,6.4,S,36.1
2026-07-30 07:57:13,153,Bhandup West,,,2026-07-30 13:15:00.0,0.40,0.4,0.6,0.8,1,3.8,28.8,87,994.7,3.2,N,35.7
2026-07-30 07:57:14,141,"Bharat Nagar,Juhu",,,2026-07-30 13:15:00.0,0.00,0,0,0,0.6,0.6,28.9,91,1000.7,4.8,SW,37.1
2026-07-30 07:57:15,10,Bharatmata Cinema,,,2026-07-30 13:15:00.0,0.00,0.4,1,1,3,3,26.3,55,1001.2,0.0,W,26.7
2026-07-30 07:57:16,2,Bhendi bazaar,,,2026-07-30 13:15:00.0,5.40,8.4,8.4,9,9,11.8,27.3,90,1001.2,6.4,NW,32.1
2026-07-30 07:57:17,152,Bollywood Filmcity,,,2026-07-30 13:15:00.0,0.20,0.2,0.2,0.4,1.2,1.8,28.2,93,992.4,1.6,NW,35.4
2026-07-30 07:57:18,30,Borivali Rly. Stn.,,,2026-07-30 13:15:00.0,0.60,0.6,1.8,1.8,1.8,1.8,28.2,95,1001.0,4.8,W,35.9
2026-07-30 07:57:19,1,Borivli West,,,2026-07-30 13:15:00.0,0.60,0.8,0.8,0.8,0.8,1.8,28.9,86,1001.3,1.6,SW,35.9
2026-07-30 07:57:20,63,Breach Candy Hospital,,,2025-12-17 09:45:00.0,0.00,0,0,0,0,0,27.7,53,1016.7,4.8,ENE,28.2
2026-07-30 07:57:22,31,Byculla Bridge,,,2026-07-30 13:15:00.0,0.00,0.8,0.8,0.8,0.8,3.8,27.9,88,1001.3,4.8,N,33.4
2026-07-30 07:57:22,31,Byculla Rly. Stn.,,,2026-07-30 13:15:00.0,0.00,0.8,0.8,0.8,0.8,3.8,27.9,88,1001.3,4.8,N,33.4
2026-07-30 07:57:23,47,CSMT Rly. Stn.,,,2026-07-30 13:15:00.0,0.60,1.6,1.6,2,2,2.4,28.7,89,1000.6,4.8,WNW,35.9
2026-07-30 07:57:24,54,Century Bazar,,,2026-07-30 13:15:00.0,0.00,1.2,2.6,2.6,3.2,3.2,28.2,89,1016.1,1.6,N,34.2
2026-07-30 07:57:25,139,Chakala Fish Market,,,2026-07-30 13:15:00.0,0.00,0.2,1.8,1.8,2.2,2.4,28.4,89,998.2,6.4,WSW,34.9
2026-07-30 07:57:26,139,Chakala Metro Stn.,,,2026-07-30 13:15:00.0,0.00,0.2,1.8,1.8,2.2,2.4,28.4,89,998.2,6.4,WSW,34.9
2026-07-30 07:57:27,67,Chandivali,,,2026-07-30 13:15:00.0,0.00,0.2,1.2,1.2,1.8,4.8,28.6,87,999.3,8.0,S,35.0
2026-07-30 07:57:28,164,Charkop,,,2025-12-17 13:45:00.0,0.00,0,0,0,0,0,32.7,52,1014.5,1.6,NNE,36.6
2026-07-30 07:57:29,164,Charkop Bus Depot,,,2025-12-17 13:45:00.0,0.00,0,0,0,0,0,32.7,52,1014.5,1.6,NNE,36.6
2026-07-30 07:57:31,163,Charkop Market,,,2026-07-30 13:15:00.0,1.20,1.4,2,2,2,2.2,28.9,91,1000.0,0.0,W,37.1
2026-07-30 07:57:31,163,Charkop Police Stn.,,,2026-07-30 13:15:00.0,1.20,1.4,2,2,2,2.2,28.9,91,1000.0,0.0,W,37.1
