collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-07-09 08:59:33,119,"Aadarsh Nagar, Worli",,,2026-07-09 14:00:00.0,0.00,0,0,0,0,1.4,30.1,82,1005.4,6.4,SE,37.8
2026-07-09 08:59:34,152,Aarey Colony,,,2026-07-09 14:15:00.0,0.00,0,0,0,0,1.8,30.2,86,998.0,3.2,WNW,39.8
2026-07-09 08:59:35,65,Abhyudaya Nagar,,,2026-07-09 14:15:00.0,0.00,0,0,0,0,0.2,30.4,84,1006.2,1.6,N,39.9
2026-07-09 08:59:36,59,Afghan Church,,,2026-07-09 14:15:00.0,0.00,0,1.2,1.2,1.2,1.2,30.7,86,1006.1,4.8,SE,41.8
2026-07-09 08:59:37,122,Agarwadi,,,2026-07-09 14:15:00.0,0.00,0,0.2,0.2,0.4,1.4,30.3,86,1007.3,4.8,NNW,40.1
2026-07-09 08:59:38,109,"Anand Nagar, Dahisar",,,2026-07-09 14:15:00.0,0.00,0,0,0,0,0.8,30.3,84,0.0,8.0,SW,39.3
2026-07-09 08:59:39,9,Andheri East,,,2026-07-09 14:15:00.0,0.00,0,0,0,0,0.2,29.7,88,1007.0,1.6,SSW,38.6
2026-07-09 08:59:40,9,Andheri Mono Rly. Stn.,,,2026-07-09 14:15:00.0,0.00,0,0,0,0,0.2,29.7,88,1007.0,1.6,SSW,38.6
2026-07-09 08:59:41,12,Andheri Rly. Stn. West,,,2026-07-09 14:15:00.0,0.00,0,0,0,0,0.4,29.4,90,1006.8,4.8,SSW,38.3
2026-07-09 08:59:42,12,Andheri West,,,2026-07-09 14:15:00.0,0.00,0,0,0,0,0.4,29.4,90,1006.8,4.8,SSW,38.3
2026-07-09 08:59:43,126,Anik Bus Depot,,,2026-07-09 14:15:00.0,0.00,0,0.4,0.4,0.4,2.4,30.2,84,1005.7,8.0,SW,38.8
2026-07-09 08:59:44,53,Antop Hill ,,,2025-03-18 09:30:00.0,0.00,0,0,0,0,0,0.0,0.0,1012.2,0.0,---,---
2026-07-09 08:59:45,122,Anushakti Nagar,,,2026-07-09 14:15:00.0,0.00,0,0.2,0.2,0.4,1.4,30.3,86,1007.3,4.8,NNW,40.1
2026-07-09 08:59:46,112,"BPCL Terminal, Sewri",,,2026-07-09 14:15:00.0,0.00,0,0,0,0,0.8,30.3,84,1005.0,8.0,W,39.3
2026-07-09 08:59:47,117,BPT Colony,,,2026-07-07 17:15:00.0,0.00,0,0,0,0,0,26.9,94,998.9,4.8,W,31.6
2026-07-09 08:59:48,138,"BSNL Colony, Khar Danda",,,2026-07-09 14:00:00.0,0.00,0,0,0,0,0,29.3,90,1006.3,6.4,SW,37.9
2026-07-09 08:59:49,27,Bandra,,,2026-07-09 14:15:00.0,0.00,1.2,1.4,1.4,1.4,1.8,30.2,89,1003.9,0.0,---,40.8
2026-07-09 08:59:50,124,Bandra Bandstand,,,2026-07-09 14:15:00.0,0.00,0.2,0.2,0.6,0.6,1.2,29.8,89,1005.8,1.6,S,39.3
2026-07-09 08:59:51,124,Bandra Fort,,,2026-07-09 14:15:00.0,0.00,0.2,0.2,0.6,0.6,1.2,29.8,89,1005.8,1.6,S,39.3
2026-07-09 08:59:52,8,Bandra West,,,2026-07-09 14:15:00.0,0.00,0,0,0,0,0,29.8,87,1007.0,4.8,W,38.5
2026-07-09 08:59:53,111,Banganga Lake,,,2026-07-09 14:15:00.0,0.00,0,0,0,0,0.4,30.9,86,1007.2,0.0,SW,42.6
