collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed
2026-07-01 05:44:14,28,Bhandup Complex,,,2026-07-01 11:00:00.0,2.40,145,26.4,96,1004.9,0.0
2026-07-01 05:44:15,149,Bhandup East,,,2026-07-01 11:00:00.0,2.80,97,26.6,94,1003.9,0.0
2026-07-01 05:44:16,22,Bhandup Rly. Stn.,,,2026-07-01 11:00:00.0,4.40,118,26.5,92,1003.5,4.8
2026-07-01 05:44:17,153,Bhandup West,,,2026-06-30 16:00:00.0,0.20,12.2,26.6,91,997.7,4.8
2026-07-01 05:44:18,141,"Bharat Nagar,Juhu",,,2026-07-01 11:00:00.0,2.40,93.8,26.6,95,1004.1,3.2
2026-07-01 05:44:19,10,Bharatmata Cinema,,,2026-07-01 11:00:00.0,0.00,114.4,26.7,87,1004.8,1.6
2026-07-01 05:44:20,2,Bhendi bazaar,,,2026-07-01 11:00:00.0,0.00,116.4,28.5,86,1004.6,3.2
2026-07-01 05:44:21,152,Bollywood Filmcity,,,2026-07-01 10:30:00.0,0.00,120.8,-67.2,0.0,995.6,0.0
2026-07-01 05:44:22,30,Borivali Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,127.8,26.7,97,1004.5,6.4
2026-07-01 05:44:23,1,Borivli West,,,2026-07-01 11:00:00.0,0.00,134.4,26.7,92,1004.9,3.2
2026-07-01 05:44:24,63,Breach Candy Hospital,,,2025-12-17 09:45:00.0,0.00,0,27.7,53,1016.7,4.8
2026-07-01 05:44:25,31,Byculla Bridge,,,2026-07-01 11:00:00.0,0.00,162.77,28.6,84,1004.6,4.8
2026-07-01 05:44:26,31,Byculla Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,162.77,28.6,84,1004.6,4.8
2026-07-01 05:44:27,47,CSMT Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,105.4,28.8,88,1004.2,6.4
2026-07-01 05:44:28,54,Century Bazar,,,2026-07-01 11:00:00.0,0.00,72.8,29.0,85,1016.1,0.0
2026-07-01 05:44:29,139,Chakala Fish Market,,,2026-07-01 11:00:00.0,2.80,111.8,26.8,92,1001.8,6.4
2026-07-01 05:44:30,139,Chakala Metro Stn.,,,2026-07-01 11:00:00.0,2.80,111.8,26.8,92,1001.8,6.4
2026-07-01 05:44:32,67,Chandivali,,,2026-07-01 11:00:00.0,1.00,143.6,26.7,95,1003.1,3.2
2026-07-01 05:44:33,164,Charkop,,,2025-12-17 13:45:00.0,0.00,0,32.7,52,1014.5,1.6
2026-07-01 05:44:34,164,Charkop Bus Depot,,,2025-12-17 13:45:00.0,0.00,0,32.7,52,1014.5,1.6
2026-07-01 05:44:35,163,Charkop Market,,,2026-07-01 11:00:00.0,0.20,109.2,26.7,95,1003.8,1.6
2026-07-01 05:44:36,163,Charkop Police Stn.,,,2026-07-01 11:00:00.0,0.20,109.2,26.7,95,1003.8,1.6
2026-07-01 05:44:38,123,"Cheeta Camp, Trombay",,,2026-07-01 11:15:00.0,0.00,191,27.1,94,1002.2,3.2
2026-07-01 05:44:39,32,Chembur Naka,,,2026-07-01 11:00:00.0,0.00,95.4,27.1,86,1000.9,0.0
2026-07-01 05:44:40,16,Chembur Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,155.8,27.4,100,1004.8,0.0
2026-07-01 05:44:41,130,"Chimbai Jetty,Bandra",,,2026-07-01 11:00:00.0,0.00,113.6,27.1,97,1002.5,1.6
2026-07-01 05:44:42,33,Chincholi Bunder,,,2026-07-01 11:00:00.0,1.00,137,26.7,94,1004.0,0.0
2026-07-01 05:44:43,115,Chinchpokli Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,127.6,27.9,91,1003.2,1.6
2026-07-01 05:44:44,18,Churchgate Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,70.8,26.2,94,1003.8,1.6
2026-07-01 05:44:45,56,Cooper Hospital,,,2026-07-01 11:00:00.0,2.40,97,26.8,94,1004.1,0.0
2026-07-01 05:44:46,62,DN Nagar Metro Stn.,,,2026-07-01 11:00:00.0,3.60,100.8,27.1,86,1003.5,0.0
2026-07-01 05:44:47,35,Dadar East,,,2026-07-01 11:00:00.0,0.00,87.4,28.3,91,1004.2,1.6
2026-07-01 05:44:48,120,Dadar West,,,2026-07-01 11:00:00.0,0.00,68.8,27.8,92,1002.9,1.6
2026-07-01 05:44:49,43,Dahanukar Wadi,,,2026-07-01 11:00:00.0,0.20,138,25.9,93,1003.2,4.8
2026-07-01 05:44:50,168,Dahisar ,,,2026-07-01 11:00:00.0,0.00,79,26.3,93,1002.1,6.4
2026-07-01 05:44:51,36,Dahisar Check Naka,,,2026-07-01 11:00:00.0,0.00,118.2,26.8,97,1004.7,3.2
2026-07-01 05:44:52,168,Dahisar Fish Market,,,2026-07-01 11:00:00.0,0.00,79,26.3,93,1002.1,6.4
2026-07-01 05:44:53,109,Dahisar Police Stn.,,,2026-07-01 00:00:00.0,0.20,94.4,26.4,94,999.9,4.8
2026-07-01 05:44:54,138,Danda Village,,,2026-07-01 11:15:00.0,1.00,82.4,27.3,91,1004.1,17.7
2026-07-01 05:44:55,66,Darukhana,,,2026-07-01 11:00:00.0,0.00,94.4,29.3,36,1004.5,14.5
2026-07-01 05:44:56,3,Dava Bazar,,,2026-07-01 11:00:00.0,0.00,70,28.5,91,1004.4,20.9
2026-07-01 05:44:57,7,Deepak Talkies,,,2026-07-01 11:00:00.0,0.00,97.8,28.4,87,1004.6,1.6
2026-07-01 05:44:58,37,Deonar Municipal Colony,,,2026-07-01 11:00:00.0,0.20,159.8,25.0,56,1008.1,4.8
2026-07-01 05:44:59,38,Dharavi,,,2022-05-06 07:45:00.0,0.00,0,30.1,74,1008.6,6.4
2026-07-01 05:45:00,125,Dharavi Bus Depot,,,2026-07-01 11:00:00.0,0.00,20.4,28.4,89,1003.6,8.0
2026-07-01 05:45:02,125,Dharavi Fort,,,2026-07-01 11:00:00.0,0.00,20.4,28.4,89,1003.6,8.0
2026-07-01 05:45:03,32,Diamond Garden,,,2026-07-01 11:00:00.0,0.00,95.4,27.1,86,1000.9,0.0
2026-07-01 05:45:04,52,Dinanath Mangeshkar Natyagruha,,,2026-07-01 11:00:00.0,0.20,75.8,25.0,98,1003.9,1.6
2026-07-01 05:45:05,39,Dindoshi,,,2026-07-01 11:00:00.0,2.00,138.6,26.7,100,1001.8,3.2
2026-07-01 05:45:06,157,Dindoshi Bus Depot,,,2026-07-01 11:00:00.0,5.40,141.6,26.2,95,998.9,6.4
2026-07-01 05:45:07,2,Dongri,,,2026-07-01 11:00:00.0,0.00,116.4,28.5,86,1004.6,3.2
2026-07-01 05:45:08,49,Dongri ,,,2026-07-01 11:00:00.0,0.00,122.2,28.5,87,1004.7,4.8
2026-07-01 05:45:09,162,"E.S.I.S Hospital,Mulund",,,2026-07-01 11:00:00.0,4.60,180,26.2,93,1024.9,1.6
2026-07-01 05:45:10,166,Eksar Talav,,,2026-04-04 13:30:00.0,0.00,0,32.6,49,1008.4,6.4
2026-07-01 05:45:11,150,Erangle Beach,,,2026-06-09 13:30:00.0,0.00,0,35.1,74,1005.9,0.0
2026-07-01 05:45:12,121,Fertilizer Township Monorail Stn.,,,2026-06-25 04:00:00.0,0.00,0,26.5,89,1004.0,0.0
2026-07-01 05:45:13,62,Four Bungalow,,,2026-07-01 11:00:00.0,3.60,100.8,27.1,86,1003.5,0.0
2026-07-01 05:45:14,21,GTB Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,116.55,26.8,99,1004.3,3.2
2026-07-01 05:45:15,4,Gandhi Market,,,2026-07-01 11:00:00.0,0.00,125.4,27.2,95,1004.7,1.6
2026-07-01 05:45:16,41,Gawanpada,,,2026-07-01 11:00:00.0,1.00,151.4,26.2,96,1004.9,0.0
2026-07-01 05:45:17,137,Ghatkopar Bus Depot,,,2026-07-01 11:15:00.0,0.40,121.2,26.9,95,1003.2,3.2
2026-07-01 05:45:18,19,Ghatkopar East,,,2026-07-01 11:00:00.0,0.00,148.4,27.1,95,1004.8,3.2
2026-07-01 05:45:19,136,Ghatkopar Pumping Station,,,2026-07-01 11:00:00.0,0.00,149.6,27.2,95,1002.9,3.2
2026-07-01 05:45:20,137,Ghatkopar Rly. Stn.,,,2026-07-01 11:15:00.0,0.40,121.2,26.9,95,1003.2,3.2
2026-07-01 05:45:21,140,Ghatkopar West,,,2026-07-01 10:45:00.0,0.20,148,26.9,95,1001.0,4.8
2026-07-01 05:45:22,128,Ghatla Village ,,,2026-07-01 11:00:00.0,0.00,116,27.2,94,1002.9,4.8
2026-07-01 05:45:23,65,Ghodapdeo,,,2026-07-01 11:00:00.0,0.00,130.2,27.2,94,1004.1,1.6
2026-07-01 05:45:24,39,Gokuldham,,,2026-07-01 11:00:00.0,2.00,138.6,26.7,100,1001.8,3.2
2026-07-01 05:45:26,157,"Gokuldham Colony, Goregaon",,,2026-07-01 11:00:00.0,5.40,141.6,26.2,95,998.9,6.4
2026-07-01 05:45:27,155,Gorai,,,2026-07-01 11:00:00.0,2.00,90.8,26.2,96,1002.9,6.4
2026-07-01 05:45:28,42,Goregaon West,,,2026-07-01 11:00:00.0,1.40,116.4,26.4,92,1004.7,3.2
2026-07-01 05:45:29,42,Goregoan Rly. Stn.,,,2026-07-01 11:00:00.0,1.40,116.4,26.4,92,1004.7,3.2
2026-07-01 05:45:30,37,Govandi,,,2026-07-01 11:00:00.0,0.20,159.8,25.0,56,1008.1,4.8
2026-07-01 05:45:31,128,Govandi Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,116,27.2,94,1002.9,4.8
2026-07-01 05:45:32,40,Grant Road,,,2026-07-01 11:00:00.0,0.00,109.6,28.4,86,1004.8,4.8
2026-07-01 05:45:33,6,Grant Road Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,109.6,28.6,90,1005.0,4.8
2026-07-01 05:45:34,63,Haji Ali,,,2025-12-17 09:45:00.0,0.00,0,27.7,53,1016.7,4.8
2026-07-01 05:45:35,8,Hill Road,,,2026-07-01 11:00:00.0,0.00,105.4,27.7,90,1004.8,4.8
2026-07-01 05:45:36,5,Hindmata Cinema,,,2026-07-01 11:00:00.0,0.00,106,28.4,89,1004.8,6.4
2026-07-01 05:45:37,150,Hiradevi Temple(Erangle Village),,,2026-06-09 13:30:00.0,0.00,0,35.1,74,1005.9,0.0
2026-07-01 05:45:38,110,Horniman Circle,,,2026-07-01 11:00:00.0,0.00,88.4,28.6,87,1004.2,8.0
2026-07-01 05:45:39,147,IIT Mumbai,,,2026-06-25 11:00:00.0,0.60,0,29.0,89,1001.2,1.6
2026-07-01 05:45:40,5,IMD Colaba,,,2026-07-01 11:00:00.0,0.00,106,28.4,89,1004.8,6.4
2026-07-01 05:45:41,59,INS Ashwini Hospital,,,2026-07-01 11:00:00.0,0.00,85.6,28.6,89,1004.1,6.4
2026-07-01 05:45:42,26,"ISCON Temple, Juhu",,,2026-07-01 11:00:00.0,3.20,109,26.8,92,1004.4,1.6
2026-07-01 05:45:43,142,"Indira Nagar, Jogeshwari East",,,2026-07-01 11:00:00.0,3.40,135.2,26.8,93,1001.4,1.6
2026-07-01 05:45:44,26,Irla ,,,2026-07-01 11:00:00.0,3.20,109,26.8,92,1004.4,1.6
2026-07-01 05:45:45,140,Jagruti Nagar Metro Stn.,,,2026-07-01 10:45:00.0,0.20,148,26.9,95,1001.0,4.8
2026-07-01 05:45:46,64,Jogeshwari Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,0,0.0,0.0,1004.3,0.0
2026-07-01 05:45:47,151,Jogeshwari West,,,2026-07-01 11:00:00.0,0.80,98.8,26.6,95,1003.4,3.2
2026-07-01 05:45:48,5,KEM Hospital,,,2026-07-01 11:00:00.0,0.00,106,28.4,89,1004.8,6.4
2026-07-01 05:45:50,44,Kajupada,,,2026-07-01 11:15:00.0,1.00,77,26.7,95,948.7,0.0
2026-07-01 05:45:52,3,Kalbadevi Road,,,2026-07-01 11:00:00.0,0.00,70,28.5,91,1004.4,20.9
2026-07-01 05:45:53,161,"Kamgar Hospital, Mulund",,,2026-06-30 12:00:00.0,10.20,0.2,26.7,95,1000.1,1.6
2026-07-01 05:45:54,36,Kandarpada,,,2026-07-01 11:00:00.0,0.00,118.2,26.8,97,1004.7,3.2
2026-07-01 05:45:55,43,Kandivali West,,,2026-07-01 11:00:00.0,0.20,138,25.9,93,1003.2,4.8
2026-07-01 05:45:56,25,Kandivli Rly. Stn.,,,2026-03-14 13:15:00.0,0.00,0,33.9,60,1009.9,6.4
2026-07-01 05:45:57,51,Kannamwar Nagar,,,2026-07-01 11:15:00.0,1.00,53.8,26.8,92,1005.6,0.0
2026-07-01 05:45:58,115,Kasturba Hospital,,,2026-07-01 11:00:00.0,0.00,127.6,27.9,91,1003.2,1.6
2026-07-01 05:45:59,134,Khar Danda Fish Market,,,2026-04-20 10:00:00.0,0.00,0,31.6,72,1009.9,0.0
2026-07-01 05:46:00,134,Khar Gymkhana,,,2026-04-20 10:00:00.0,0.00,0,31.6,72,1009.9,0.0
2026-07-01 05:46:01,28,Khindipada,,,2026-07-01 11:15:00.0,1.40,145,26.2,95,1005.0,0.0
2026-07-01 05:46:02,160,Kurar Village ,,,2026-07-01 11:00:00.0,0.40,108.8,26.6,96,1002.5,1.6
2026-07-01 05:46:03,44,Kurla Kamani,,,2026-07-01 11:15:00.0,1.00,77,26.7,95,948.7,0.0
2026-07-01 05:46:04,13,Kurla Rly. Stn.,,,2026-07-01 11:00:00.0,0.00,93.8,27.2,99,1004.4,4.8
2026-07-01 05:46:05,13,Kurla West,,,2026-07-01 11:00:00.0,0.00,93.8,27.2,99,1004.4,4.8
2026-07-01 05:46:06,10,Lalbaug,,,2026-07-01 11:15:00.0,0.00,114.4,27.0,87,1004.7,0.0
2026-07-01 05:46:07,133,Lallu Bhai Compound,,,2026-07-01 11:15:00.0,0.00,181.6,27.4,96,1003.0,6.4
2026-07-01 05:46:08,6,Lamington Road,,,2026-07-01 11:00:00.0,0.00,109.6,28.6,90,1005.0,4.8
2026-07-01 05:46:09,45,Liberty Garden,,,2026-07-01 11:15:00.0,1.40,139.2,25.8,96,1004.1,11.3
2026-07-01 05:46:10,27,"Lilawati Hospital, Bandra",,,2026-07-01 11:15:00.0,0.00,107.42,28.3,90,1002.2,3.2
2026-07-01 05:46:11,114,Lower Parel Rly. Stn.,,,2025-12-17 13:45:00.0,0.00,0,31.9,57,1014.1,4.8
2026-07-01 05:46:12,113,M.A Podar Hospital,,,2026-07-01 11:00:00.0,0.00,79,28.7,87,1004.0,8.0
2026-07-01 05:46:13,155,MHB Colony,,,2026-07-01 11:00:00.0,2.00,90.8,26.2,96,1002.9,6.4
2026-07-01 05:46:14,146,MIDC Police Station.,,,2026-07-01 11:00:00.0,1.40,114.2,26.6,97,996.3,4.8
2026-07-01 05:46:16,131,MMRDA Ground,,,2026-07-01 11:00:00.0,0.00,139.6,27.3,91,1003.6,3.2
2026-07-01 05:46:17,159,"MT Hospital, Mulund",,,2026-07-01 11:00:00.0,3.20,178.6,26.3,97,1002.6,0.0
2026-07-01 05:46:18,165,Magathane Metro Station,,,2026-07-01 11:00:00.0,0.20,110,26.6,95,1004.5,6.4
2026-07-01 05:46:19,146,Mahakali Caves ,,,2026-07-01 11:00:00.0,1.40,114.2,26.6,97,996.3,4.8
2026-07-01 05:46:20,63,Mahalaxmi Mandir,,,2025-12-17 09:45:00.0,0.00,0,27.7,53,1016.7,4.8
2026-07-01 05:46:21,129,Maharashtra Nagar,,,2026-07-01 11:00:00.0,0.20,185.2,27.1,94,1003.0,0.0
2026-07-01 05:46:22,4,Maheshwari Udyan Fountain,,,2026-07-01 11:00:00.0,0.00,125.4,27.2,95,1004.7,1.6
2026-07-01 05:46:23,38,Mahim East,,,2022-05-06 07:45:00.0,0.00,0,30.1,74,1008.6,6.4
2026-07-01 05:46:24,156,Malad,,,2026-07-01 11:15:00.0,2.20,128.2,26.1,95,1003.6,11.3
2026-07-01 05:46:25,33,Malad Link Road,,,2026-07-01 11:15:00.0,3.20,137,26.4,94,1003.9,0.0
2026-07-01 05:46:26,156,Malad West Metro Stn.,,,2026-07-01 11:15:00.0,2.20,128.2,26.1,95,1003.6,11.3
2026-07-01 05:46:27,61,Malbar Hill,,,2026-07-01 11:15:00.0,0.00,118.8,28.4,90,1004.5,3.2
2026-07-01 05:46:28,142,Malpa Dongari,,,2026-07-01 11:00:00.0,3.40,135.2,26.8,93,1001.4,1.6
2026-07-01 05:46:29,14,Malvani,,,2026-07-01 11:15:00.0,2.80,125.8,25.9,100,1005.3,1.6
2026-07-01 05:46:30,133,Mandala,,,2026-07-01 11:15:00.0,0.00,181.6,27.4,96,1003.0,6.4
2026-07-01 05:46:31,167,Mandapeshwar Caves,,,2026-04-02 05:45:00.0,0.00,0,25.4,79,1007.1,0.0
2026-07-01 05:46:32,15,Mandavi,,,2026-07-01 11:15:00.0,0.00,116.6,28.8,83,1003.3,6.4
2026-07-01 05:46:33,129,Mankhurd Rly. Stn.,,,2026-07-01 11:00:00.0,0.20,185.2,27.1,94,1003.0,0.0
2026-07-01 05:46:35,18,Mantralaya,,,2026-07-01 11:15:00.0,0.00,70.8,26.6,93,1003.8,3.2
2026-07-01 05:46:36,17,Maratha Mandir,,,2026-07-01 11:15:00.0,0.00,142.94,29.3,85,1003.9,3.2
2026-07-01 05:46:37,3,Marine Lines Rly. Stn.,,,2026-07-01 11:15:00.0,0.00,70,28.7,91,1004.2,19.3
2026-07-01 05:46:38,46,Marol,,,2026-07-01 11:15:00.0,1.60,128.6,26.4,96,1004.9,4.8
2026-07-01 05:46:39,121,Marvali Church,,,2026-06-25 04:00:00.0,0.00,0,26.5,89,1004.0,0.0
2026-07-01 05:46:40,14,Marve Beach,,,2026-07-01 11:15:00.0,2.80,125.8,25.9,100,1005.3,1.6
2026-07-01 05:46:41,15,Masjid Bunder Rly. Stn.,,,2026-07-01 11:15:00.0,0.00,116.6,28.8,83,1003.3,6.4
2026-07-01 05:46:42,4,Matunga,,,2026-07-01 11:00:00.0,0.00,125.4,27.2,95,1004.7,1.6
2026-07-01 05:46:43,49,Memonwada,,,2026-07-01 11:15:00.0,0.00,122.2,28.8,86,1004.5,3.2
2026-07-01 05:46:44,60,Milan Subway,,,2026-07-01 11:15:00.0,3.20,102.8,26.8,90,1004.8,4.8
2026-07-01 05:46:45,10,Mint Colony Mono Rly. Stn.,,,2026-07-01 11:15:00.0,0.00,114.4,27.0,87,1004.7,0.0
2026-07-01 05:46:46,14,Mithi Chowky Junction,,,2026-07-01 11:15:00.0,2.80,125.8,25.9,100,1005.3,1.6
2026-07-01 05:46:47,162,Mulund Check Naka ,,,2026-07-01 11:00:00.0,4.60,180,26.2,93,1024.9,1.6
2026-07-01 05:46:48,158,Mulund Colony,,,2026-07-01 11:15:00.0,0.00,0,26.1,97,998.2,3.2
2026-07-01 05:46:49,41,Mulund East,,,2026-07-01 11:00:00.0,1.00,151.4,26.2,96,1004.9,0.0
2026-07-01 05:46:50,159,Mulund Govt.Library,,,2026-07-01 11:00:00.0,3.20,178.6,26.3,97,1002.6,0.0
2026-07-01 05:46:51,50,Mulund Rly. Stn.,,,2026-07-01 11:00:00.0,2.60,173.6,21.4,99,1002.6,1.6
2026-07-01 05:46:52,50,Mulund West,,,2026-07-01 11:00:00.0,2.60,173.6,21.4,99,1002.6,1.6
2026-07-01 05:46:53,17,Mumbai Central,,,2026-07-01 11:15:00.0,0.00,142.94,29.3,85,1003.9,3.2
2026-07-01 05:46:54,60,Mumbai Domestic Airport,,,2026-07-01 11:15:00.0,3.20,102.8,26.8,90,1004.8,4.8
2026-07-01 05:46:55,47,Municipal Head Office,,,2026-07-01 11:15:00.0,0.00,105.4,29.1,87,1004.0,8.0
2026-07-01 05:46:57,53,Nadkarni Park,,,2025-03-18 09:30:00.0,0.00,0,0.0,0.0,1012.2,0.0
2026-07-01 05:46:58,149,Nahur Rly. Stn.,,,2026-07-01 11:00:00.0,2.80,97,26.6,94,1003.9,0.0
2026-07-01 05:46:59,17,Nair Hospital,,,2026-07-01 11:15:00.0,0.00,142.94,29.3,85,1003.9,3.2
2026-07-01 05:47:00,40,Nana Chowk,,,2026-07-01 11:15:00.0,0.00,109.6,28.6,87,1004.7,6.4
2026-07-01 05:47:01,35,Nana Jagannath Shankarshet Flyover,,,2026-07-01 11:15:00.0,0.00,87.4,28.5,91,1004.2,1.6
2026-07-01 05:47:02,154,Nanepada ,,,2026-07-01 11:00:00.0,1.00,149.8,26.4,96,1003.7,1.6
2026-07-01 05:47:03,18,Nariman Point,,,2026-07-01 11:15:00.0,0.00,70.8,26.6,93,1003.8,3.2
2026-07-01 05:47:04,151,Oshiwara Metro Stn.,,,2026-07-01 11:00:00.0,0.80,98.8,26.6,95,1003.4,3.2
2026-07-01 05:47:05,167,Ovaripada Metro Stn.,,,2026-04-02 05:45:00.0,0.00,0,25.4,79,1007.1,0.0
2026-07-01 05:47:06,137,Pant Nagar,,,2026-07-01 11:15:00.0,0.40,121.2,26.9,95,1003.2,3.2
2026-07-01 05:47:07,5,Parel TT,,,2026-07-01 11:00:00.0,0.00,106,28.4,89,1004.8,6.4
2026-07-01 05:47:08,160,Pathanwadi,,,2026-07-01 11:00:00.0,0.40,108.8,26.6,96,1002.5,1.6
2026-07-01 05:47:09,114,Phoenix Mall,,,2025-12-17 13:45:00.0,0.00,0,31.9,57,1014.1,4.8
2026-07-01 05:47:10,25,Poisar,,,2026-03-14 13:15:00.0,0.00,0,33.9,60,1009.9,6.4
2026-07-01 05:47:11,16,"Postal Colony, Chembur",,,2026-07-01 11:15:00.0,0.00,155.8,27.3,100,1004.7,1.6
2026-07-01 05:47:12,143,Powai ,,,2026-07-01 11:00:00.0,3.40,130.2,26.7,93,998.7,1.6
2026-07-01 05:47:13,148,Powai Lake,,,2026-07-01 11:15:00.0,7.60,121.8,26.5,94,999.5,1.6
2026-07-01 05:47:14,143,Powai Police Stn.,,,2026-07-01 11:00:00.0,3.40,130.2,26.7,93,998.7,1.6
2026-07-01 05:47:15,7,Prabhadevi ,,,2026-07-01 11:15:00.0,0.00,97.8,28.4,86,1004.4,1.6
2026-07-01 05:47:16,23,Prabhadevi Rly. Stn.,,,2026-07-01 11:15:00.0,0.00,90,28.3,90,1003.4,4.8
2026-07-01 05:47:17,1,Prabodhankar Natyagruha,,,2026-07-01 11:00:00.0,0.00,134.4,26.7,92,1004.9,3.2
2026-07-01 05:47:18,126,Pratiksha Nagar,,,2026-07-01 11:00:00.0,0.00,41.8,28.1,90,1003.6,4.8
2026-07-01 05:47:20,127,RC Marg Junct.Monorail Stn.,,,2026-07-01 11:15:00.0,0.00,163.6,27.7,93,1003.0,6.4
2026-07-01 05:47:21,111,Raj Bhavan,,,2026-07-01 11:15:00.0,0.00,59.2,28.7,89,1004.6,11.3
2026-07-01 05:47:22,19,Rajawadi Hospital,,,2026-07-01 11:15:00.0,1.40,148.4,27.2,95,1004.8,1.6
2026-07-01 05:47:23,64,Ram Mandir Rly. Stn.,,,2026-07-01 11:15:00.0,0.00,0,0.0,0.0,1004.5,0.0
2026-07-01 05:47:24,136,Ramabai Nagar,,,2026-07-01 11:00:00.0,0.00,149.6,27.2,95,1002.9,3.2
2026-07-01 05:47:25,66,Reay Road Rly. Stn.,,,2026-07-01 11:15:00.0,0.00,94.4,29.5,36,1004.3,11.3
2026-07-01 05:47:26,110,Reserve Bank of India,,,2026-07-01 11:00:00.0,0.00,88.4,28.6,87,1004.2,8.0
2026-07-01 05:47:27,45,S V Road Malad West,,,2026-07-01 11:15:00.0,1.40,139.2,25.8,96,1004.1,11.3
2026-07-01 05:47:28,46,Sakinaka,,,2026-07-01 11:15:00.0,1.60,128.6,26.4,96,1004.9,4.8
2026-07-01 05:47:29,49,Sandhurst Road Rly.Stn.,,,2026-07-01 11:15:00.0,0.00,122.2,28.8,86,1004.5,3.2
2026-07-01 05:47:30,165,Sanjay Gandhi National Park,,,2026-07-01 11:00:00.0,0.20,110,26.6,95,1004.5,6.4
2026-07-01 05:47:31,135,Santacruz East,,,2026-07-01 11:15:00.0,0.60,108.6,26.8,91,1003.6,6.4
2026-07-01 05:47:32,29,Santacruz Rly. Stn.,,,2026-07-01 11:15:00.0,1.02,79.67,24.5,95,1005.0,1.6
2026-07-01 05:47:33,19,Sarvoday Hospital,,,2026-07-01 11:15:00.0,1.40,148.4,27.2,95,1004.8,1.6
