collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-08-01 07:51:06,119,"Aadarsh Nagar, Worli",,,2026-08-01 13:00:00.0,0.00,0,1.2,1.2,27.4,27.6,29.6,83,1001.0,11.3,SE,36.9
2026-08-01 07:51:07,152,Aarey Colony,,,2026-08-01 13:15:00.0,0.00,0,0,0,0.2,4.4,29.7,88,993.3,4.8,WNW,38.6
2026-08-01 07:51:08,65,Abhyudaya Nagar,,,2026-08-01 13:15:00.0,0.00,0.2,0.2,0.2,0.6,9.8,29.6,87,1001.4,4.8,N,37.8
2026-08-01 07:51:09,59,Afghan Church,,,2026-08-01 13:15:00.0,0.00,0,0,0,0.2,1.2,30.4,85,1001.6,8.0,WSW,40.1
2026-08-01 07:51:10,122,Agarwadi,,,2026-08-01 13:15:00.0,0.00,0,11.2,11.2,24.8,24.8,29.9,87,1002.5,4.8,SSW,39.0
2026-08-01 07:51:11,109,"Anand Nagar, Dahisar",,,2026-08-01 13:15:00.0,0.00,0,1.2,2,2.8,4,29.9,86,672.1,9.7,W,38.5
2026-08-01 07:51:12,9,Andheri East,,,2026-08-01 13:15:00.0,0.00,0,0,0,0,0.4,29.8,86,1002.3,9.7,SSW,38.3
2026-08-01 07:51:13,9,Andheri Mono Rly. Stn.,,,2026-08-01 13:15:00.0,0.00,0,0,0,0,0.4,29.8,86,1002.3,9.7,SSW,38.3
2026-08-01 07:51:14,12,Andheri Rly. Stn. West,,,2026-08-01 13:15:00.0,0.00,0,0,0,0,0.4,30.1,86,1002.2,9.7,SSW,39.3
2026-08-01 07:51:15,12,Andheri West,,,2026-08-01 13:15:00.0,0.00,0,0,0,0,0.4,30.1,86,1002.2,9.7,SSW,39.3
2026-08-01 07:51:16,126,Anik Bus Depot,,,2026-08-01 13:15:00.0,0.00,0,4.6,4.6,4.6,4.6,29.8,87,1001.3,6.4,SW,38.7
2026-08-01 07:51:17,53,Antop Hill ,,,2026-08-01 13:15:00.0,0.00,0,2.8,2.8,32.26,33.78,30.2,84,1002.3,3.2,ESE,39.1
2026-08-01 07:51:18,122,Anushakti Nagar,,,2026-08-01 13:15:00.0,0.00,0,11.2,11.2,24.8,24.8,29.9,87,1002.5,4.8,SSW,39.0
2026-08-01 07:51:19,112,"BPCL Terminal, Sewri",,,2026-08-01 13:15:00.0,0.00,0,5.4,5.4,32,32,29.6,86,1000.4,6.4,W,37.5
2026-08-01 07:51:20,117,BPT Colony,,,2026-08-01 13:15:00.0,0.00,0,2.4,2.4,33.4,35.2,29.8,86,1001.4,6.4,SW,38.3
2026-08-01 07:51:21,138,"BSNL Colony, Khar Danda",,,2026-08-01 13:15:00.0,0.00,0,0.2,0.2,6.4,6.6,29.5,86,1001.7,24.1,WSW,37.3
2026-08-01 07:51:22,27,Bandra,,,2026-08-01 13:15:00.0,0.20,0.2,0.4,0.4,14.8,16.4,30.3,87,1000.4,1.6,SW,40.4
2026-08-01 07:51:23,124,Bandra Bandstand,,,2026-08-01 13:15:00.0,0.20,0.2,0.6,0.6,16,17.8,29.8,86,1001.3,3.2,W,38.3
2026-08-01 07:51:24,124,Bandra Fort,,,2026-08-01 13:15:00.0,0.20,0.2,0.6,0.6,16,17.8,29.8,86,1001.3,3.2,W,38.3
2026-08-01 07:51:25,8,Bandra West,,,2026-08-01 13:15:00.0,0.00,0,1,1,9.4,9.4,30.4,83,1002.3,8.0,W,39.6
2026-08-01 07:51:26,111,Banganga Lake,,,2026-08-01 13:15:00.0,0.00,0,3.8,3.8,3.8,4.4,29.3,88,1002.5,9.7,N,37.3
2026-08-01 07:51:27,30,"Bhagwati Hospital, Borivali",,,2026-08-01 13:15:00.0,0.00,0,4.8,5,5.4,5.6,29.6,92,1001.9,9.7,WSW,39.4
2026-08-01 07:51:28,56,Bhaidas Auditarium,,,2026-08-01 13:15:00.0,0.00,0,0,0,0.2,0.6,29.6,86,1001.7,14.5,W,37.5
