collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-09-11 09:59:50,119,"Aadarsh Nagar, Worli",,,2026-09-11 15:15:00.0,0.00,0,0,0,0.8,1,30.8,74,1006.7,3.2,SE,37.7
2026-09-11 09:59:51,152,Aarey Colony,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,2,31.8,75,999.0,3.2,WNW,41.3
2026-09-11 09:59:52,65,Abhyudaya Nagar,,,2026-09-11 15:15:00.0,0.00,0,0,0,11.6,13.4,31.5,75,1007.3,3.2,N,40.2
2026-09-11 09:59:53,59,Afghan Church,,,2026-09-11 15:15:00.0,0.00,0,0,0,1,1,31.6,75,1007.1,3.2,NW,40.4
2026-09-11 09:59:54,122,Agarwadi,,,2026-09-11 15:15:00.0,0.40,2,7.8,8.6,9.2,44,32.4,73,1008.1,3.2,NNW,43.0
2026-09-11 09:59:55,109,"Anand Nagar, Dahisar",,,2026-09-11 15:15:00.0,0.00,0,0,0,4.6,4.6,32.0,71,1005.3,4.8,WNW,40.6
2026-09-11 09:59:56,9,Andheri East,,,2026-09-11 15:15:00.0,0.00,0,0,0,7.6,15.6,30.9,78,1008.1,3.2,S,39.2
2026-09-11 09:59:57,9,Andheri Mono Rly. Stn.,,,2026-09-11 15:15:00.0,0.00,0,0,0,7.6,15.6,30.9,78,1008.1,3.2,S,39.2
2026-09-11 09:59:58,12,Andheri Rly. Stn. West,,,2026-09-11 15:15:00.0,0.00,0,0,0,5.6,15.8,30.6,82,1007.9,6.4,SSW,39.8
2026-09-11 09:59:58,12,Andheri West,,,2026-09-11 15:15:00.0,0.00,0,0,0,5.6,15.8,30.6,82,1007.9,6.4,SSW,39.8
2026-09-11 10:00:00,126,Anik Bus Depot,,,2026-09-11 15:15:00.0,0.00,0,0,0.2,1.2,1.2,31.5,73,1006.7,3.2,W,39.5
2026-09-11 10:00:00,53,Antop Hill ,,,2026-09-11 15:15:00.0,0.00,0,0,0,2.79,3.3,31.9,73,1007.9,3.2,SE,41.2
2026-09-11 10:00:01,122,Anushakti Nagar,,,2026-09-11 15:15:00.0,0.40,2,7.8,8.6,9.2,44,32.4,73,1008.1,3.2,NNW,43.0
2026-09-11 10:00:02,112,"BPCL Terminal, Sewri",,,2026-09-11 15:15:00.0,0.00,0,0,0,1,1,33.1,69,1006.1,1.6,SSE,43.3
2026-09-11 10:00:03,117,BPT Colony,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,0,31.6,76,1007.0,4.8,W,40.8
2026-09-11 10:00:04,138,"BSNL Colony, Khar Danda",,,2026-09-11 15:15:00.0,0.00,0,0,0,0,0,29.3,82,1007.0,0.0,---,36.0
2026-09-11 10:00:05,27,Bandra,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,0,30.6,77,1006.9,4.8,SSW,38.2
2026-09-11 10:00:06,124,Bandra Bandstand,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,0,31.0,77,1006.8,3.2,WNW,39.0
2026-09-11 10:00:07,124,Bandra Fort,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,0,31.0,77,1006.8,3.2,WNW,39.0
2026-09-11 10:00:08,8,Bandra West,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,0,31.2,76,1008.0,4.8,NNW,39.3
2026-09-11 10:00:09,111,Banganga Lake,,,2026-09-11 15:30:00.0,0.00,0,0,0,0,0,30.4,77,1008.0,4.8,N,37.6
2026-09-11 10:00:10,30,"Bhagwati Hospital, Borivali",,,2026-09-11 15:15:00.0,0.00,0,0,0,3.2,3.2,31.2,78,1007.7,8.0,W,40.1
2026-09-11 10:00:11,56,Bhaidas Auditarium,,,2026-09-11 15:15:00.0,0.00,0,0,0,0.6,8.8,30.1,81,1007.4,6.4,WNW,37.8
2026-09-11 10:00:12,22,Bhandup ,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,3.6,32.2,72,1006.4,3.2,ESE,41.8
2026-09-11 10:00:13,28,Bhandup Complex,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,0.6,31.9,73,1007.5,0.0,---,41.2
2026-09-11 10:00:14,149,Bhandup East,,,2026-09-11 15:30:00.0,0.00,0,0,0,0,0,32.1,73,1006.6,9.7,WNW,41.8
2026-09-11 10:00:15,22,Bhandup Rly. Stn.,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,3.6,32.2,72,1006.4,3.2,ESE,41.8
2026-09-11 10:00:16,153,Bhandup West,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,0.4,32.5,72,1001.2,3.2,NW,42.8
2026-09-11 10:00:17,141,"Bharat Nagar,Juhu",,,2026-09-11 15:15:00.0,0.00,0,0,0,4.2,5.4,31.3,80,1007.4,3.2,SSW,41.3
2026-09-11 10:00:18,10,Bharatmata Cinema,,,2026-09-11 15:15:00.0,0.00,0,0,0,6.4,7.2,29.9,75,1008.0,0.0,W,35.8
2026-09-11 10:00:19,2,Bhendi bazaar,,,2026-09-11 15:15:00.0,0.00,0,0,0,1.6,1.6,30.6,72,1007.9,0.0,NW,36.9
2026-09-11 10:00:20,152,Bollywood Filmcity,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,2,31.8,75,999.0,3.2,WNW,41.3
2026-09-11 10:00:21,30,Borivali Rly. Stn.,,,2026-09-11 15:15:00.0,0.00,0,0,0,3.2,3.2,31.2,78,1007.7,8.0,W,40.1
2026-09-11 10:00:22,1,Borivli West,,,2026-09-11 15:15:00.0,0.00,0,0,0,0,0,31.6,69,1007.9,3.2,NNW,38.4
2026-09-11 10:00:23,63,Breach Candy Hospital,,,2025-12-17 09:45:00.0,0.00,0,0,0,0,0,27.7,53,1016.7,4.8,ENE,28.2
