collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-09-13 10:36:33,119,"Aadarsh Nagar, Worli",,,2026-09-13 15:45:00.0,0.60,3,8.6,25.4,75.8,113.8,25.3,91,1006.8,1.6,ENE,27.9
2026-09-13 10:36:34,152,Aarey Colony,,,2026-09-13 16:00:00.0,0.20,3.6,30,51.2,96,136.8,24.7,98,999.3,0.0,SSW,27.3
2026-09-13 10:36:35,65,Abhyudaya Nagar,,,2026-09-13 16:00:00.0,0.60,1.4,7,21,77,123,24.8,96,1007.6,0.0,---,27.3
2026-09-13 10:36:36,59,Afghan Church,,,2026-09-13 16:00:00.0,0.20,0.6,3.6,16,64.6,79.8,25.3,95,1007.6,0.0,---,28.1
2026-09-13 10:36:37,122,Agarwadi,,,2026-09-13 16:00:00.0,1.00,1.4,1.4,16,65,73.2,24.8,98,1008.8,0.0,---,27.4
2026-09-13 10:36:38,109,"Anand Nagar, Dahisar",,,2026-09-13 16:00:00.0,0.00,0,2.2,8.2,75.2,130,25.2,95,1005.3,6.4,ESE,27.9
2026-09-13 10:36:38,9,Andheri East,,,2026-09-13 15:45:00.0,0.60,3.6,36.6,63.8,121.8,145.8,24.3,97,1008.4,0.0,SE,26.5
2026-09-13 10:36:39,9,Andheri Mono Rly. Stn.,,,2026-09-13 15:45:00.0,0.60,3.6,36.6,63.8,121.8,145.8,24.3,97,1008.4,0.0,SE,26.5
2026-09-13 10:36:40,12,Andheri Rly. Stn. West,,,2026-09-13 16:00:00.0,1.00,4.2,36.4,64,122.6,143.6,25.1,94,1008.2,0.0,SW,27.6
2026-09-13 10:36:41,12,Andheri West,,,2026-09-13 16:00:00.0,1.00,4.2,36.4,64,122.6,143.6,25.1,94,1008.2,0.0,SW,27.6
