collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-09-01 10:27:01,119,"Aadarsh Nagar, Worli",,,2026-09-01 15:45:00.0,0.00,0,0.2,0.2,0.2,0.2,29.3,79,1007.2,6.4,S,35.4
2026-09-01 10:27:02,152,Aarey Colony,,,2026-09-01 15:45:00.0,0.00,0.8,2,2,2.2,4.8,28.0,90,999.7,4.8,NNW,34.0
2026-09-01 10:27:03,65,Abhyudaya Nagar,,,2026-09-01 15:45:00.0,0.00,0,0,0,0,5,30.8,79,1007.8,1.6,N,39.2
2026-09-01 10:27:04,59,Afghan Church,,,2026-09-01 15:45:00.0,0.20,0.2,0.2,0.4,0.4,0.4,30.3,83,1008.0,3.2,WSW,39.2
2026-09-01 10:27:05,122,Agarwadi,,,2026-09-01 15:45:00.0,0.00,3.4,3.4,3.4,3.4,3.6,28.8,90,1009.1,3.2,NW,36.3
2026-09-01 10:27:07,109,"Anand Nagar, Dahisar",,,2026-09-01 15:45:00.0,0.00,0,10.6,10.6,10.6,10.8,27.7,93,1004.6,3.2,NW,33.7
2026-09-01 10:27:08,9,Andheri East,,,2026-09-01 15:45:00.0,0.00,0.2,13,13,13,17,29.6,83,1008.7,4.8,W,36.9
2026-09-01 10:27:09,9,Andheri Mono Rly. Stn.,,,2026-09-01 15:45:00.0,0.00,0.2,13,13,13,17,29.6,83,1008.7,4.8,W,36.9
2026-09-01 10:27:10,12,Andheri Rly. Stn. West,,,2026-09-01 15:45:00.0,0.00,0,12,12,12,15.2,29.6,85,1008.7,4.8,SSW,37.2
2026-09-01 10:27:11,12,Andheri West,,,2026-09-01 15:45:00.0,0.00,0,12,12,12,15.2,29.6,85,1008.7,4.8,SSW,37.2
2026-09-01 10:27:12,126,Anik Bus Depot,,,2026-09-01 15:45:00.0,0.00,1.2,1.2,1.2,1.2,1.2,29.9,81,1007.5,4.8,W,37.2
2026-09-01 10:27:13,53,Antop Hill ,,,2026-09-01 15:45:00.0,0.00,5.34,5.34,5.34,5.34,5.34,29.4,85,1008.7,3.2,E,36.8
2026-09-01 10:27:15,122,Anushakti Nagar,,,2026-09-01 15:45:00.0,0.00,3.4,3.4,3.4,3.4,3.6,28.8,90,1009.1,3.2,NW,36.3
2026-09-01 10:27:16,112,"BPCL Terminal, Sewri",,,2026-09-01 15:45:00.0,0.00,0,0,0,0,0.2,31.2,77,1006.8,3.2,N,39.4
2026-09-01 10:27:17,117,BPT Colony,,,2026-09-01 15:45:00.0,0.00,1.2,1.2,1.2,1.4,1.8,29.7,84,1007.8,6.4,W,37.3
2026-09-01 10:27:18,138,"BSNL Colony, Khar Danda",,,2026-09-01 15:45:00.0,0.00,0,0.2,0.2,0.2,0.2,29.1,83,1007.8,0.0,WSW,35.7
2026-09-01 10:27:19,27,Bandra,,,2026-09-01 15:45:00.0,0.00,0.2,0.4,0.4,0.4,0.4,30.4,80,1007.6,3.2,SSW,38.4
2026-09-01 10:27:20,124,Bandra Bandstand,,,2026-09-01 15:45:00.0,0.00,0.2,0.2,0.2,0.2,0.2,30.6,80,1007.6,3.2,N,38.9
