collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-08-03 08:50:48,119,"Aadarsh Nagar, Worli",,,2026-08-03 14:00:00.0,0.00,0,0,1.6,2.6,16.8,29.8,79,1005.6,9.7,SE,36.5
2026-08-03 08:50:50,152,Aarey Colony,,,2026-08-03 14:15:00.0,0.00,0,0.8,2.6,11,49.4,28.8,89,997.9,3.2,WNW,36.1
2026-08-03 08:50:50,65,Abhyudaya Nagar,,,2026-08-03 14:15:00.0,0.00,0,0.2,0.2,0.6,1.2,30.3,83,1006.1,3.2,N,39.2
2026-08-03 08:50:51,59,Afghan Church,,,2026-08-03 14:15:00.0,0.00,0,0,0,1.2,8.8,30.4,83,1005.9,6.4,WSW,39.6
2026-08-03 08:50:52,122,Agarwadi,,,2026-08-03 14:15:00.0,0.00,0,0,0.4,4.8,29.4,29.8,86,1007.4,4.8,SSW,38.3
2026-08-03 08:50:53,109,"Anand Nagar, Dahisar",,,2026-08-03 14:15:00.0,0.00,0,0,2,18.4,47.8,30.4,81,672.1,6.4,WSW,38.9
2026-08-03 08:50:54,9,Andheri East,,,2026-08-03 14:15:00.0,0.00,0,2.2,3,11.6,39.6,29.1,87,1007.0,6.4,SSW,36.6
2026-08-03 08:50:55,9,Andheri Mono Rly. Stn.,,,2026-08-03 14:15:00.0,0.00,0,2.2,3,11.6,39.6,29.1,87,1007.0,6.4,SSW,36.6
2026-08-03 08:50:56,12,Andheri Rly. Stn. West,,,2026-08-03 14:15:00.0,0.00,0,1.2,1.8,8.8,28.6,29.3,87,1007.0,4.8,SSW,37.2
2026-08-03 08:50:57,12,Andheri West,,,2026-08-03 14:15:00.0,0.00,0,1.2,1.8,8.8,28.6,29.3,87,1007.0,4.8,SSW,37.2
2026-08-03 08:50:58,126,Anik Bus Depot,,,2026-08-03 14:15:00.0,0.00,0,0,1,1.4,14.6,29.8,82,1006.0,4.8,NW,37.1
2026-08-03 08:50:59,53,Antop Hill ,,,2026-08-03 14:15:00.0,0.00,0,0,0.25,1.52,18.79,30.3,81,1007.0,4.8,E,38.3
2026-08-03 08:51:00,122,Anushakti Nagar,,,2026-08-03 14:15:00.0,0.00,0,0,0.4,4.8,29.4,29.8,86,1007.4,4.8,SSW,38.3
2026-08-03 08:51:01,112,"BPCL Terminal, Sewri",,,2026-08-03 14:15:00.0,0.00,0,0,0.8,1,8.2,30.4,83,1005.1,3.2,W,39.4
2026-08-03 08:51:02,117,BPT Colony,,,2026-08-03 10:15:00.0,0.00,0,0,1.4,2,18.6,28.0,92,1006.8,3.2,WSW,34.4
2026-08-03 08:51:03,138,"BSNL Colony, Khar Danda",,,2026-08-03 14:15:00.0,0.00,0,0,0.4,0.8,17.6,28.9,86,1006.6,20.9,WSW,35.9
2026-08-03 08:51:04,27,Bandra,,,2026-08-03 14:15:00.0,0.00,0,0,0.4,1,30.2,30.4,81,1004.9,3.2,SSW,38.7
2026-08-03 08:51:05,124,Bandra Bandstand,,,2026-08-03 14:15:00.0,0.00,0,0,0,1.2,30,30.2,83,1005.9,1.6,ENE,38.8
2026-08-03 08:51:06,124,Bandra Fort,,,2026-08-03 14:15:00.0,0.00,0,0,0,1.2,30,30.2,83,1005.9,1.6,ENE,38.8
2026-08-03 08:51:07,8,Bandra West,,,2026-08-03 14:15:00.0,0.00,0,0,0.2,0.8,26.4,29.5,83,1007.1,9.7,W,36.6
2026-08-03 08:51:08,111,Banganga Lake,,,2026-08-03 14:15:00.0,0.00,0,0,0,0,3.2,29.8,83,1007.1,20.9,N,37.4
2026-08-03 08:51:09,30,"Bhagwati Hospital, Borivali",,,2026-08-03 14:15:00.0,0.60,0.6,0.6,0.6,3,43.6,28.8,90,1006.7,9.7,WSW,36.3
2026-08-03 08:51:09,56,Bhaidas Auditarium,,,2026-08-03 14:00:00.0,0.00,0,0,0,5,19.2,29.2,86,1006.4,12.9,W,36.6
