collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-07-19 01:48:55,119,"Aadarsh Nagar, Worli",,,2026-07-19 07:00:00.0,0.00,0,0.2,0.2,8,37.6,28.5,82,1004.8,9.7,SE,33.9
2026-07-19 01:48:56,152,Aarey Colony,,,2026-07-19 07:15:00.0,0.00,0,0,0,7.2,22.2,26.5,93,997.6,0.0,W,30.5
2026-07-19 01:48:57,65,Abhyudaya Nagar,,,2026-07-19 07:15:00.0,0.00,0,0,0,7.2,18.2,27.7,87,1005.7,0.0,NE,32.7
2026-07-19 01:48:58,59,Afghan Church,,,2026-07-19 07:15:00.0,0.00,0,0,0,17.6,19,28.3,87,1005.7,0.0,SE,34.3
2026-07-19 01:48:59,122,Agarwadi,,,2026-07-19 06:45:00.0,0.00,0,2,2.8,18.2,56.4,25.9,94,1006.7,0.0,SSW,29.4
2026-07-19 01:48:59,109,"Anand Nagar, Dahisar",,,2026-07-19 07:15:00.0,0.00,0,2,3,6.4,27,27.6,89,0.0,1.6,S,32.6
2026-07-19 01:49:00,9,Andheri East,,,2026-07-19 07:15:00.0,0.00,0,0,0.2,10.2,33.8,27.7,89,1006.5,0.0,NE,32.9
2026-07-19 01:49:01,9,Andheri Mono Rly. Stn.,,,2026-07-19 07:15:00.0,0.00,0,0,0.2,10.2,33.8,27.7,89,1006.5,0.0,NE,32.9
2026-07-19 01:49:02,12,Andheri Rly. Stn. West,,,2026-07-19 07:15:00.0,0.00,0,0,0.2,9.6,28.8,28.3,89,1006.4,3.2,S,34.7
2026-07-19 01:49:03,12,Andheri West,,,2026-07-19 07:15:00.0,0.00,0,0,0.2,9.6,28.8,28.3,89,1006.4,3.2,S,34.7
2026-07-19 01:49:04,126,Anik Bus Depot,,,2026-07-18 17:00:00.0,0.00,0,0,0,0,0.2,28.9,84,1004.9,4.8,SW,35.6
2026-07-19 01:49:05,53,Antop Hill ,,,2026-07-19 07:15:00.0,0.00,0,1.02,1.02,7.6,32.49,27.4,86,1006.4,0.0,ESE,31.6
2026-07-19 01:49:06,122,Anushakti Nagar,,,2026-07-19 06:45:00.0,0.00,0,2,2.8,18.2,56.4,25.9,94,1006.7,0.0,SSW,29.4
2026-07-19 01:49:07,112,"BPCL Terminal, Sewri",,,2026-07-19 07:15:00.0,0.00,0,0,0,8,22.8,28.0,85,1004.7,0.0,WNW,33.1
2026-07-19 01:49:08,117,BPT Colony,,,2026-07-19 07:15:00.0,0.00,0,1,1,7.4,30.4,27.4,88,1005.6,0.0,SSW,32.1
2026-07-19 01:49:09,138,"BSNL Colony, Khar Danda",,,2026-07-19 07:15:00.0,0.00,0,0,0,5,39.4,28.7,87,1005.8,12.9,WSW,35.5
2026-07-19 01:49:09,27,Bandra,,,2026-07-19 07:15:00.0,0.00,0,0,0,10.4,44.4,28.7,87,1004.0,0.0,---,35.3
2026-07-19 01:49:10,124,Bandra Bandstand,,,2026-07-19 07:15:00.0,0.00,0,0,0,9,39,28.7,87,1005.3,3.2,SSE,35.3
