collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-09-25 10:33:10,119,"Aadarsh Nagar, Worli",,,2026-09-25 15:45:00.0,0.00,0,0,0,0,0,31.1,72,1005.7,3.2,S,37.8
2026-09-25 10:33:11,152,Aarey Colony,,,2026-09-25 15:45:00.0,0.00,0,0,0,0,0,31.2,79,998.3,3.2,NW,40.4
2026-09-25 10:33:12,65,Abhyudaya Nagar,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,31.0,76,1006.3,3.2,N,38.7
2026-09-25 10:33:13,59,Afghan Church,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,31.2,77,1006.5,4.8,W,39.4
2026-09-25 10:33:14,122,Agarwadi,,,2026-09-25 15:45:00.0,0.00,0,0,0,0,0,32.7,72,1007.4,3.2,SW,43.4
2026-09-25 10:33:15,109,"Anand Nagar, Dahisar",,,2026-09-25 16:00:00.0,0.00,0,0,0,1.2,1.2,31.1,75,591.8,4.8,W,38.6
2026-09-25 10:33:16,9,Andheri East,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,31.4,74,1007.0,4.8,W,39.6
2026-09-25 10:33:17,9,Andheri Mono Rly. Stn.,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,31.4,74,1007.0,4.8,W,39.6
2026-09-25 10:33:18,12,Andheri Rly. Stn. West,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,30.7,79,1007.0,8.0,WNW,39.1
2026-09-25 10:33:19,12,Andheri West,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,30.7,79,1007.0,8.0,WNW,39.1
2026-09-25 10:33:20,126,Anik Bus Depot,,,2026-09-25 15:45:00.0,0.00,0,0,0,0,0,31.7,72,1005.8,3.2,NW,39.8
2026-09-25 10:33:21,53,Antop Hill ,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,32.1,73,1006.9,4.8,E,41.8
2026-09-25 10:33:22,122,Anushakti Nagar,,,2026-09-25 15:45:00.0,0.00,0,0,0,0,0,32.7,72,1007.4,3.2,SW,43.4
2026-09-25 10:33:23,112,"BPCL Terminal, Sewri",,,2026-09-25 15:45:00.0,0.00,0,0,0,0,0,32.5,72,1005.3,1.6,S,42.8
2026-09-25 10:33:24,117,BPT Colony,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,31.6,75,1006.1,4.8,WSW,40.4
2026-09-25 10:33:25,138,"BSNL Colony, Khar Danda",,,2026-09-25 15:45:00.0,0.00,0,0,0,0,0,29.6,81,1006.2,14.5,N,36.4
2026-09-25 10:33:26,27,Bandra,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,31.2,76,1006.1,4.8,SSW,39.3
2026-09-25 10:33:27,124,Bandra Bandstand,,,2026-09-25 15:45:00.0,0.00,0,0,0,0,0,32.0,74,1005.9,3.2,WSW,41.8
2026-09-25 10:33:28,124,Bandra Fort,,,2026-09-25 15:45:00.0,0.00,0,0,0,0,0,32.0,74,1005.9,3.2,WSW,41.8
2026-09-25 10:33:29,8,Bandra West,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,30.6,77,1007.1,11.3,NW,38.1
2026-09-25 10:33:30,111,Banganga Lake,,,2026-09-25 16:00:00.0,0.00,0,0,0,0,0,30.1,76,1007.1,9.7,N,36.6
