collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-09-04 09:55:43,119,"Aadarsh Nagar, Worli",,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,30.4,73,1007.6,6.4,ESE,36.8
2026-09-04 09:55:44,152,Aarey Colony,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,31.0,78,999.9,3.2,W,39.3
2026-09-04 09:55:45,65,Abhyudaya Nagar,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0.2,31.3,74,1008.2,3.2,N,39.2
2026-09-04 09:55:46,59,Afghan Church,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,31.6,76,1008.1,4.8,W,40.8
2026-09-04 09:55:47,122,Agarwadi,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,31.9,74,1009.2,3.2,NNW,41.3
2026-09-04 09:55:48,109,"Anand Nagar, Dahisar",,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,30.5,77,1005.2,4.8,W,37.9
2026-09-04 09:55:49,9,Andheri East,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0.6,30.8,76,1008.9,6.4,WNW,38.4
2026-09-04 09:55:50,9,Andheri Mono Rly. Stn.,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0.6,30.8,76,1008.9,6.4,WNW,38.4
2026-09-04 09:55:51,12,Andheri Rly. Stn. West,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,30.9,80,1008.8,6.4,SW,39.7
2026-09-04 09:55:52,12,Andheri West,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,30.9,80,1008.8,6.4,SW,39.7
2026-09-04 09:55:53,126,Anik Bus Depot,,,2026-09-04 15:00:00.0,0.00,0,0,0,0,0,31.2,73,1007.6,4.8,SW,38.2
2026-09-04 09:55:55,53,Antop Hill ,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,31.9,71,1008.9,4.8,SW,40.4
2026-09-04 09:55:56,122,Anushakti Nagar,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,31.9,74,1009.2,3.2,NNW,41.3
2026-09-04 09:55:57,112,"BPCL Terminal, Sewri",,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,31.3,74,1007.1,4.8,W,39.2
2026-09-04 09:55:58,117,BPT Colony,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,31.3,75,1008.0,4.8,W,39.2
2026-09-04 09:55:59,138,"BSNL Colony, Khar Danda",,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0.2,30.2,79,1007.9,0.0,---,37.6
2026-09-04 09:56:00,27,Bandra,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,32.0,74,1007.9,3.2,S,41.8
2026-09-04 09:56:01,124,Bandra Bandstand,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,32.4,72,1007.9,3.2,WSW,42.6
2026-09-04 09:56:02,124,Bandra Fort,,,2026-09-04 15:15:00.0,0.00,0,0,0,0,0,32.4,72,1007.9,3.2,WSW,42.6
