collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-07-26 07:57:12,119,"Aadarsh Nagar, Worli",,,2026-07-26 13:15:00.0,0.00,2.2,2.2,4.4,4.8,9,30.1,82,1004.1,8.0,SE,38.1
2026-07-26 07:57:13,152,Aarey Colony,,,2026-07-26 13:15:00.0,0.00,0,0,0,4.4,8.8,29.8,89,996.3,4.8,W,39.2
2026-07-26 07:57:14,65,Abhyudaya Nagar,,,2026-07-26 13:15:00.0,0.00,0,5,5.8,7.8,30.2,30.4,86,1004.7,4.8,N,40.6
2026-07-26 07:57:14,59,Afghan Church,,,2026-07-26 13:15:00.0,0.00,0,0.4,0.4,4.6,29.6,31.1,86,1004.8,3.2,SE,43.1
2026-07-26 07:57:15,122,Agarwadi,,,2026-07-26 13:15:00.0,0.00,0,9.4,18,20.6,31.2,29.8,88,1005.7,6.4,SSW,39.0
2026-07-26 07:57:16,109,"Anand Nagar, Dahisar",,,2026-07-26 13:15:00.0,0.00,0,0,1,4.2,4.6,29.9,85,994.1,8.0,W,38.1
2026-07-26 07:57:17,9,Andheri East,,,2026-07-26 13:15:00.0,0.00,0,0,1.6,5.6,5.8,30.3,85,1005.5,6.4,W,39.8
2026-07-26 07:57:18,9,Andheri Mono Rly. Stn.,,,2026-07-26 13:15:00.0,0.00,0,0,1.6,5.6,5.8,30.3,85,1005.5,6.4,W,39.8
2026-07-26 07:57:19,12,Andheri Rly. Stn. West,,,2026-07-26 13:15:00.0,0.00,0,0,1.2,9.8,10.6,30.2,87,1005.5,9.7,SSW,39.9
2026-07-26 07:57:20,12,Andheri West,,,2026-07-26 13:15:00.0,0.00,0,0,1.2,9.8,10.6,30.2,87,1005.5,9.7,SSW,39.9
2026-07-26 07:57:21,126,Anik Bus Depot,,,2026-07-25 15:30:00.0,0.00,0,0,0,0,0,30.3,82,1002.9,11.3,SW,38.9
2026-07-26 07:57:22,53,Antop Hill ,,,2026-07-26 13:15:00.0,0.00,0,4.56,8.12,9.63,18.76,29.8,85,1005.5,3.2,WSW,37.8
2026-07-26 07:57:23,122,Anushakti Nagar,,,2026-07-26 13:15:00.0,0.00,0,9.4,18,20.6,31.2,29.8,88,1005.7,6.4,SSW,39.0
2026-07-26 07:57:23,112,"BPCL Terminal, Sewri",,,2026-07-26 13:15:00.0,0.00,0,4.2,5.4,6.8,15,30.2,86,1003.7,8.0,W,39.6
2026-07-26 07:57:24,117,BPT Colony,,,2026-07-26 13:15:00.0,0.00,0,2,6,6.6,16.2,30.0,87,1004.5,4.8,S,39.2
2026-07-26 07:57:25,138,"BSNL Colony, Khar Danda",,,2026-07-26 13:15:00.0,0.00,0,0,2.8,4.6,6.4,29.3,88,1004.8,16.1,WSW,37.4
2026-07-26 07:57:26,27,Bandra,,,2026-07-26 13:15:00.0,0.00,0,0.6,9.2,13,16.8,30.7,85,1003.4,0.0,---,41.1
2026-07-26 07:57:27,124,Bandra Bandstand,,,2026-07-26 13:15:00.0,0.00,0,0.4,10,13.6,18.2,30.4,86,1004.4,3.2,SSE,40.6
2026-07-26 07:57:28,124,Bandra Fort,,,2026-07-26 13:15:00.0,0.00,0,0.4,10,13.6,18.2,30.4,86,1004.4,3.2,SSE,40.6
2026-07-26 07:57:29,8,Bandra West,,,2026-07-26 13:15:00.0,0.00,0,0.4,9.8,11.8,16,30.1,85,1005.5,8.0,W,38.7
2026-07-26 07:57:30,111,Banganga Lake,,,2026-07-26 13:15:00.0,0.00,0,0.8,0.8,1.6,29,30.4,86,1005.8,3.2,SE,40.6
2026-07-26 07:57:31,30,"Bhagwati Hospital, Borivali",,,2026-07-26 13:15:00.0,0.20,1.8,1.8,1.8,5.2,5.8,28.8,95,1004.9,6.4,W,37.9
2026-07-26 07:57:32,56,Bhaidas Auditarium,,,2026-07-26 13:15:00.0,0.00,0,0,1,5.4,7.8,30.0,87,1004.9,9.7,WSW,39.2
2026-07-26 07:57:32,22,Bhandup ,,,2026-07-25 15:30:00.0,0.00,0,0,0,0,0,29.6,83,1002.6,9.7,S,36.9
2026-07-26 07:57:33,28,Bhandup Complex,,,2026-07-26 12:45:00.0,0.00,0,2.6,2.8,6.8,9.6,28.7,87,1005.1,0.0,---,35.3
2026-07-26 07:57:34,149,Bhandup East,,,2026-07-25 10:45:00.0,0.00,0,0,0,0,0,28.6,87,1004.2,6.4,WNW,35.0
2026-07-26 07:57:35,22,Bhandup Rly. Stn.,,,2026-07-25 15:30:00.0,0.00,0,0,0,0,0,29.6,83,1002.6,9.7,S,36.9
2026-07-26 07:57:36,153,Bhandup West,,,2026-07-26 13:15:00.0,0.00,0,0.4,1.6,8,11,29.8,85,998.6,3.2,SSE,38.0
2026-07-26 07:57:37,141,"Bharat Nagar,Juhu",,,2026-07-08 06:00:00.0,0.00,0,0,0,0,0,28.2,95,1000.6,4.8,SW,35.9
2026-07-26 07:57:38,10,Bharatmata Cinema,,,2026-07-26 13:15:00.0,0.00,0,2.6,3.4,4.6,11.6,28.3,68,1005.5,0.0,WSW,30.9
2026-07-26 07:57:39,2,Bhendi bazaar,,,2026-07-26 13:15:00.0,0.00,0,1.2,1.2,5,41.8,30.7,81,1005.4,4.8,ENE,39.7
2026-07-26 07:57:39,152,Bollywood Filmcity,,,2026-07-26 13:15:00.0,0.00,0,0,0,4.4,8.8,29.8,89,996.3,4.8,W,39.2
2026-07-26 07:57:40,30,Borivali Rly. Stn.,,,2026-07-26 13:15:00.0,0.20,1.8,1.8,1.8,5.2,5.8,28.8,95,1004.9,6.4,W,37.9
2026-07-26 07:57:41,1,Borivli West,,,2026-07-26 13:15:00.0,2.80,2.8,2.8,3,5,5.4,28.9,87,1005.2,4.8,WSW,36.1
2026-07-26 07:57:42,63,Breach Candy Hospital,,,2025-12-17 09:45:00.0,0.00,0,0,0,0,0,27.7,53,1016.7,4.8,ENE,28.2
2026-07-26 07:57:43,31,Byculla Bridge,,,2026-07-26 13:15:00.0,0.00,0,7.8,8,11.2,35,30.1,83,1005.2,8.0,SW,38.3
2026-07-26 07:57:44,31,Byculla Rly. Stn.,,,2026-07-26 13:15:00.0,0.00,0,7.8,8,11.2,35,30.1,83,1005.2,8.0,SW,38.3
2026-07-26 07:57:45,47,CSMT Rly. Stn.,,,2026-07-26 13:15:00.0,0.00,0,0,0,1.6,48.4,31.0,85,1005.0,4.8,WNW,42.2
2026-07-26 07:57:46,54,Century Bazar,,,2026-07-26 13:15:00.0,0.00,0,3,4.6,5.2,14.6,30.6,83,1016.1,1.6,N,40.2
2026-07-26 07:57:47,139,Chakala Fish Market,,,2026-07-26 13:15:00.0,0.00,0,0.4,1.8,7,10.6,30.6,83,1002.6,11.3,SW,40.2
2026-07-26 07:57:47,139,Chakala Metro Stn.,,,2026-07-26 13:15:00.0,0.00,0,0.4,1.8,7,10.6,30.6,83,1002.6,11.3,SW,40.2
2026-07-26 07:57:48,67,Chandivali,,,2026-07-26 13:15:00.0,0.00,0,0.4,2.2,17.8,24,29.6,84,1003.4,19.3,S,36.9
2026-07-26 07:57:49,164,Charkop,,,2025-12-17 13:45:00.0,0.00,0,0,0,0,0,32.7,52,1014.5,1.6,NNE,36.6
2026-07-26 07:57:50,164,Charkop Bus Depot,,,2025-12-17 13:45:00.0,0.00,0,0,0,0,0,32.7,52,1014.5,1.6,NNE,36.6
2026-07-26 07:57:51,163,Charkop Market,,,2026-07-26 13:15:00.0,0.20,1.4,1.4,1.4,1.6,2.2,29.8,89,1004.0,3.2,SSW,39.2
2026-07-26 07:57:52,163,Charkop Police Stn.,,,2026-07-26 13:15:00.0,0.20,1.4,1.4,1.4,1.6,2.2,29.8,89,1004.0,3.2,SSW,39.2
2026-07-26 07:57:53,123,"Cheeta Camp, Trombay",,,2026-07-26 13:30:00.0,0.00,0,9.2,23,29.6,42.6,28.9,87,1002.9,4.8,W,36.1
2026-07-26 07:57:54,32,Chembur Naka,,,2026-07-26 13:15:00.0,0.00,1.52,3.54,6.59,8.36,16.22,28.5,82,996.8,4.8,SW,33.9
2026-07-26 07:57:55,16,Chembur Rly. Stn.,,,2026-07-26 13:15:00.0,0.00,0.8,2.8,6.4,8.8,17.2,29.2,100,1005.5,6.4,N,40.7
2026-07-26 07:57:55,130,"Chimbai Jetty,Bandra",,,2026-07-26 13:15:00.0,0.00,0,0,7,9,15,30.4,86,1003.4,3.2,SSW,40.6
2026-07-26 07:57:56,33,Chincholi Bunder,,,2026-07-26 13:15:00.0,0.00,0,0,0.4,2.4,3.8,30.6,83,1004.5,0.0,---,40.1
2026-07-26 07:57:57,115,Chinchpokli Rly. Stn.,,,2026-07-26 13:15:00.0,0.00,0.2,7,8.2,9.2,18.8,30.2,86,1004.0,6.4,WNW,39.8
2026-07-26 07:57:58,18,Churchgate Rly. Stn.,,,2026-07-26 13:15:00.0,0.00,0,0.4,0.4,1,26.2,28.6,88,1004.4,1.6,NNW,35.4
2026-07-26 07:57:59,56,Cooper Hospital,,,2026-07-26 13:15:00.0,0.00,0,0,1,5.4,7.8,30.0,87,1004.9,9.7,WSW,39.2
2026-07-26 07:58:00,62,DN Nagar Metro Stn.,,,2026-07-26 13:15:00.0,0.00,0,0,0.4,4.6,4.8,30.6,76,1004.3,0.0,---,37.8
2026-07-26 07:58:01,35,Dadar East,,,2026-07-26 13:15:00.0,0.00,0,0.2,1.8,2.6,8.4,30.2,90,1004.9,0.0,N,41.4
2026-07-26 07:58:02,120,Dadar West,,,2026-07-26 13:15:00.0,0.00,0,2.2,5.6,5.8,12.4,29.9,89,1003.7,1.6,NW,39.7
2026-07-26 07:58:03,43,Dahanukar Wadi,,,2026-07-26 13:15:00.0,2.00,2.8,2.8,3.2,4,6.4,28.1,88,1003.5,3.2,NNE,33.8
2026-07-26 07:58:03,168,Dahisar ,,,2026-07-26 13:15:00.0,0.00,0,0,0,0,0.8,29.9,83,1002.4,8.0,SSW,37.8
2026-07-26 07:58:04,36,Dahisar Check Naka,,,2026-07-26 13:15:00.0,0.00,0,0,1.6,4.2,4.6,29.1,91,1004.9,6.4,W,37.6
2026-07-26 07:58:05,168,Dahisar Fish Market,,,2026-07-26 13:15:00.0,0.00,0,0,0,0,0.8,29.9,83,1002.4,8.0,SSW,37.8
2026-07-26 07:58:06,109,Dahisar Police Stn.,,,2026-07-26 13:15:00.0,0.00,0,0,1,4.2,4.6,29.9,85,994.1,8.0,W,38.1
2026-07-26 07:58:07,138,Danda Village,,,2026-07-26 13:15:00.0,0.00,0,0,2.8,4.6,6.4,29.3,88,1004.8,16.1,WSW,37.4
2026-07-26 07:58:08,66,Darukhana,,,2026-07-26 13:15:00.0,0.00,0,4.2,4.8,7.6,24.8,29.9,36,1005.3,12.9,E,29.7
2026-07-26 07:58:09,3,Dava Bazar,,,2026-07-26 13:15:00.0,0.00,0,0.2,0.2,1.6,38.2,30.5,89,1005.2,17.7,SW,42.4
2026-07-26 07:58:10,7,Deepak Talkies,,,2026-07-26 13:15:00.0,0.00,0,1.8,3.6,6,15.6,29.8,85,1005.4,6.4,WSW,37.8
2026-07-26 07:58:11,37,Deonar Municipal Colony,,,2026-07-26 13:15:00.0,0.00,0.6,4.6,6.2,10.8,18,27.2,69,1008.6,9.7,N,28.9
2026-07-26 07:58:11,38,Dharavi,,,2022-05-06 07:45:00.0,0.00,0,0,0,0,0,30.1,74,1008.6,6.4,N,36.2
2026-07-26 07:58:12,125,Dharavi Bus Depot,,,2026-07-25 15:45:00.0,0.00,0,0,0,0,0,31.1,82,1003.0,4.8,WSW,41.0
2026-07-26 07:58:13,125,Dharavi Fort,,,2026-07-25 15:45:00.0,0.00,0,0,0,0,0,31.1,82,1003.0,4.8,WSW,41.0
2026-07-26 07:58:14,32,Diamond Garden,,,2026-07-26 13:15:00.0,0.00,1.52,3.54,6.59,8.36,16.22,28.5,82,996.8,4.8,SW,33.9
2026-07-26 07:58:15,52,Dinanath Mangeshkar Natyagruha,,,2026-07-26 13:15:00.0,0.00,0,0,0.2,3.2,5.4,29.9,88,1004.6,3.2,NNE,39.2
2026-07-26 07:58:16,39,Dindoshi,,,2026-07-26 13:15:00.0,0.00,0,0,1.4,6.8,8.8,29.8,91,1002.0,6.4,N,39.9
2026-07-26 07:58:17,157,Dindoshi Bus Depot,,,2026-07-26 13:15:00.0,0.00,0,0,1.6,6.4,9.6,29.1,87,999.5,12.9,SSW,36.4
2026-07-26 07:58:18,2,Dongri,,,2026-07-26 13:15:00.0,0.00,0,1.2,1.2,5,41.8,30.7,81,1005.4,4.8,ENE,39.7
2026-07-26 07:58:18,49,Dongri ,,,2026-07-26 13:15:00.0,0.00,0,1.2,1.2,3,43.8,30.2,84,1005.5,6.4,S,39.1
2026-07-26 07:58:19,162,"E.S.I.S Hospital,Mulund",,,2026-07-26 13:15:00.0,0.00,0.6,1.4,5.2,14,19.8,28.7,86,1024.9,4.8,SSW,35.2
2026-07-26 07:58:20,166,Eksar Talav,,,2026-04-04 13:30:00.0,0.00,0,0,0,0,0,32.6,49,1008.4,6.4,NW,35.6
2026-07-26 07:58:21,150,Erangle Beach,,,2026-06-09 13:30:00.0,0.00,0,0,0,0,0,35.1,74,1005.9,0.0,---,56.2
2026-07-26 07:58:22,121,Fertilizer Township Monorail Stn.,,,2026-07-26 13:15:00.0,0.00,0.2,4.2,7.8,11.6,17.6,29.4,91,1004.6,3.2,S,38.6
2026-07-26 07:58:23,62,Four Bungalow,,,2026-07-26 13:15:00.0,0.00,0,0,0.4,4.6,4.8,30.6,76,1004.3,0.0,---,37.8
2026-07-26 07:58:24,21,GTB Rly. Stn.,,,2026-07-26 13:15:00.0,0.00,0,0.2,5.6,6.6,11.2,28.9,93,1005.1,9.7,ESE,37.7
2026-07-26 07:58:25,4,Gandhi Market,,,2026-07-26 13:15:00.0,0.00,0,0.2,4.8,6.2,14.2,28.9,91,1005.5,6.4,SSW,37.1
2026-07-26 07:58:26,41,Gawanpada,,,2026-07-26 13:15:00.0,0.00,1.6,5.4,7,15,24.4,28.6,92,1005.1,3.2,WNW,36.2
2026-07-26 07:58:26,137,Ghatkopar Bus Depot,,,2026-07-26 13:15:00.0,0.00,0,0.8,5.8,7.8,14.2,29.7,88,1003.7,9.7,SW,38.4
2026-07-26 07:58:27,19,Ghatkopar East,,,2026-07-26 13:15:00.0,0.00,0,0.4,5.8,8.8,21,29.6,91,1005.3,4.8,SE,39.1
2026-07-26 07:58:28,136,Ghatkopar Pumping Station,,,2026-07-26 13:15:00.0,0.00,0,1.4,8.8,12.2,16.6,29.6,86,1003.5,14.5,WSW,37.5
2026-07-26 07:58:29,137,Ghatkopar Rly. Stn.,,,2026-07-26 13:15:00.0,0.00,0,0.8,5.8,7.8,14.2,29.7,88,1003.7,9.7,SW,38.4
2026-07-26 07:58:30,140,Ghatkopar West,,,2026-07-26 13:15:00.0,0.00,0,0,5.6,12.4,16.4,29.9,86,1001.8,12.9,SSW,38.7
2026-07-26 07:58:31,128,Ghatla Village ,,,2026-07-26 13:30:00.0,0.00,0.8,2.8,4.4,7,12.4,29.1,88,1003.5,3.2,SW,36.7
2026-07-26 07:58:32,65,Ghodapdeo,,,2026-07-26 13:15:00.0,0.00,0,4.8,5.8,7.4,30.2,30.4,86,1004.7,4.8,N,40.6
2026-07-26 07:58:33,39,Gokuldham,,,2026-07-26 13:15:00.0,0.00,0,0,1.4,6.8,8.8,29.8,91,1002.0,6.4,N,39.9
2026-07-26 07:58:34,157,"Gokuldham Colony, Goregaon",,,2026-07-26 13:15:00.0,0.00,0,0,1.6,6.2,9.6,29.1,87,999.5,12.9,SSW,36.4
2026-07-26 07:58:34,155,Gorai,,,2026-07-26 13:15:00.0,0.00,0,0,0,0.2,3,29.8,88,1003.3,4.8,NW,38.8
2026-07-26 07:58:35,42,Goregaon West,,,2026-07-26 13:15:00.0,0.00,0,0.2,0.2,2,6,30.1,89,1005.1,4.8,WNW,40.5
2026-07-26 07:58:36,42,Goregoan Rly. Stn.,,,2026-07-26 13:15:00.0,0.00,0,0.2,0.2,2,6,30.1,89,1005.1,4.8,WNW,40.5
2026-07-26 07:58:37,37,Govandi,,,2026-07-26 13:15:00.0,0.00,0,2.6,6.2,10.8,18,27.2,69,1008.6,9.7,N,28.9
2026-07-26 07:58:38,128,Govandi Rly. Stn.,,,2026-07-26 13:30:00.0,0.00,0.8,2.8,4.4,7,12.4,29.1,88,1003.5,3.2,SW,36.7
2026-07-26 07:58:39,40,Grant Road,,,2026-07-26 13:15:00.0,0.00,0,3.8,4.4,6.4,37.4,29.6,85,1005.7,8.0,S,37.3
2026-07-26 07:58:40,6,Grant Road Rly. Stn.,,,2026-07-26 13:15:00.0,0.00,0,2.2,2.4,5,36.4,30.9,87,1005.7,6.4,WNW,43.2
2026-07-26 07:58:41,63,Haji Ali,,,2025-12-17 09:45:00.0,0.00,0,0,0,0,0,27.7,53,1016.7,4.8,ENE,28.2
2026-07-26 07:58:42,8,Hill Road,,,2026-07-26 13:15:00.0,0.00,0,0,9.8,11.8,16,30.1,85,1005.5,8.0,W,38.7
2026-07-26 07:58:42,5,Hindmata Cinema,,,2026-07-26 13:15:00.0,0.00,0,1.4,2.4,3.4,9.6,30.4,87,1005.6,4.8,NW,41.2
2026-07-26 07:58:43,150,Hiradevi Temple(Erangle Village),,,2026-06-09 13:30:00.0,0.00,0,0,0,0,0,35.1,74,1005.9,0.0,---,56.2
2026-07-26 07:58:44,110,Horniman Circle,,,2026-07-26 13:15:00.0,0.00,0,0,0,0.6,37.4,29.5,86,1005.0,12.9,SW,37.3
2026-07-26 07:58:45,147,IIT Mumbai,,,2026-07-25 13:15:00.0,0.00,0,0,0,0,0,29.2,91,997.7,9.7,W,37.9
2026-07-26 07:58:46,5,IMD Colaba,,,2026-07-26 13:15:00.0,0.00,0,1.4,2.4,3.4,9.6,30.4,87,1005.6,4.8,NW,41.2
2026-07-26 07:58:47,59,INS Ashwini Hospital,,,2026-07-26 13:15:00.0,0.00,0,0.4,0.4,4.6,29.2,31.1,86,1004.8,3.2,SE,43.1
2026-07-26 07:58:48,26,"ISCON Temple, Juhu",,,2026-07-26 13:15:00.0,0.00,0,0.2,1,7.4,9.6,31.3,78,1005.0,3.2,ESE,40.3
