collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_1hr_mm,rain_3hr_mm,rain_6hr_mm,rain_12hr_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed,wind_dir,heat_index
2026-08-09 00:59:15,119,"Aadarsh Nagar, Worli",,,2026-08-09 06:15:00.0,0.00,0,0,0,0.6,1,28.3,84,1004.7,11.3,SE,33.6
2026-08-09 00:59:15,152,Aarey Colony,,,2026-08-09 06:15:00.0,0.00,0.8,0.8,7,7,7,26.1,95,997.3,1.6,W,29.8
2026-08-09 00:59:16,65,Abhyudaya Nagar,,,2026-08-09 06:15:00.0,0.00,0,0,0,0,1.6,28.3,87,1005.5,1.6,SSW,34.3
2026-08-09 00:59:17,59,Afghan Church,,,2026-08-09 06:15:00.0,0.00,0,0,0.4,1.2,1.6,28.2,89,1005.7,1.6,WNW,34.4
2026-08-09 00:59:18,122,Agarwadi,,,2026-08-09 06:15:00.0,0.00,0,0.8,1,1,2,27.4,92,1006.6,3.2,SW,32.6
2026-08-09 00:59:19,109,"Anand Nagar, Dahisar",,,2026-08-09 06:15:00.0,0.00,0.4,0.4,0.4,0.4,1,27.6,90,672.1,3.2,WSW,32.7
2026-08-09 00:59:20,9,Andheri East,,,2026-08-09 06:15:00.0,0.00,0,0,0,2,2,27.4,90,1006.4,3.2,W,32.4
2026-08-09 00:59:21,9,Andheri Mono Rly. Stn.,,,2026-08-09 06:15:00.0,0.00,0,0,0,2,2,27.4,90,1006.4,3.2,W,32.4
2026-08-09 00:59:22,12,Andheri Rly. Stn. West,,,2026-08-09 06:15:00.0,0.00,0,0,0,2.2,2.2,27.8,89,1006.2,6.4,SW,33.2
2026-08-09 00:59:23,12,Andheri West,,,2026-08-09 06:15:00.0,0.00,0,0,0,2.2,2.2,27.8,89,1006.2,6.4,SW,33.2
2026-08-09 00:59:23,126,Anik Bus Depot,,,2026-08-08 18:00:00.0,0.00,0,0,0,0,0,29.7,81,1003.8,3.2,WSW,36.7
2026-08-09 00:59:24,53,Antop Hill ,,,2026-08-09 05:45:00.0,0.00,0,0,2.54,2.54,2.54,28.2,86,1006.4,3.2,NE,33.7
2026-08-09 00:59:25,122,Anushakti Nagar,,,2026-08-09 06:15:00.0,0.00,0,0.8,1,1,2,27.4,92,1006.6,3.2,SW,32.6
2026-08-09 00:59:26,112,"BPCL Terminal, Sewri",,,2026-08-09 06:15:00.0,0.00,0,0,0,0,1.4,28.3,87,1004.3,4.8,WNW,34.3
2026-08-09 00:59:27,117,BPT Colony,,,2026-08-09 06:15:00.0,0.00,0,0,1.2,1.8,2,28.2,88,1005.1,4.8,SW,34.2
2026-08-09 00:59:28,138,"BSNL Colony, Khar Danda",,,2026-08-09 06:15:00.0,0.00,0,0,0,0,0.2,28.2,90,1005.7,14.5,WSW,34.6
2026-08-09 00:59:29,27,Bandra,,,2026-08-09 06:15:00.0,0.00,0,0,0,0,0,28.5,87,1004.4,0.0,SSW,34.8
2026-08-09 00:59:30,124,Bandra Bandstand,,,2026-08-09 06:15:00.0,0.00,0,0,0,0,0,28.4,87,1005.0,1.6,SSE,34.5
2026-08-09 00:59:30,124,Bandra Fort,,,2026-08-09 06:15:00.0,0.00,0,0,0,0,0,28.4,87,1005.0,1.6,SSE,34.5
2026-08-09 00:59:31,8,Bandra West,,,2026-08-09 06:15:00.0,0.00,0,0,0,0,0.2,28.1,89,1006.2,6.4,W,33.9
2026-08-09 00:59:32,111,Banganga Lake,,,2026-08-09 06:15:00.0,0.00,0,0,0,0.2,0.8,28.3,88,1006.5,17.7,N,34.4
2026-08-09 00:59:33,30,"Bhagwati Hospital, Borivali",,,2026-08-09 06:15:00.0,0.00,0,0,0,0,0,27.8,93,1005.8,4.8,WSW,34.2
